Partner_id,Product_id,Similarity_Scores,Scheme_1,Scheme_2,Scheme_3
108_83,Modular Switches,2.449489742783178,Loyalty,Bulk Purchase,Discount
108_83,ACB(Air Circuit Breaker),1.6498299142610597,Loyalty,Bulk Purchase,Discount
108_83,MCCB(Moduled Case Circuit Breaker),1.6329931618554523,Loyalty,Bulk Purchase,Discount
109_67,Modular Switches,3.3730961708462717,Loyalty,Bulk Purchase,Discount
109_67,VCB(Vacuum Circuit Breaker),2.5754369743120247,Loyalty,Bulk Purchase,Discount
109_67,BBT(Busbar Trunking),1.6865480854231358,Loyalty,Bulk Purchase,Discount
110_31,Pump Starter and Controller,3.2577599168358766,Loyalty,Discount,Bulk Purchase
110_31,Solar Solutions,2.4244265835025427,Bulk Purchase,Loyalty,Discount
110_31,Modular Switches,1.6498299142610597,Loyalty,Bulk Purchase,Discount
111_6,Starter,2.483163247594393,Loyalty,Bulk Purchase,Discount
111_6,BBT(Busbar Trunking),2.4412633359081504,Loyalty,Bulk Purchase,Discount
111_6,Controller,2.4412633359081504,Bulk Purchase,Discount,Loyalty
112_8,AIS(Air Insulated Switchgear),3.412380013899205,Loyalty,Bulk Purchase,Discount
112_8,Controller,3.412380013899205,Bulk Purchase,Discount,Loyalty
112_8,MCCB(Moduled Case Circuit Breaker),2.530462910211008,Loyalty,Bulk Purchase,Discount
113_52,RMU(Ring Main Unit),3.3527294665570624,Loyalty,Bulk Purchase,Discount
113_52,BBT(Busbar Trunking),3.3527294665570624,Loyalty,Bulk Purchase,Discount
113_52,Solar Solutions,3.297370335151478,Bulk Purchase,Loyalty,Discount
114_87,BBT(Busbar Trunking),2.987345747344082,Loyalty,Bulk Purchase,Discount
114_87,AIS(Air Insulated Switchgear),2.280238966157534,Loyalty,Bulk Purchase,Discount
114_87,Controller,2.280238966157534,Bulk Purchase,Discount,Loyalty
115_20,BBT(Busbar Trunking),2.62056981838881,Loyalty,Bulk Purchase,Discount
115_20,MCCB(Moduled Case Circuit Breaker),1.7677669529663687,Loyalty,Bulk Purchase,Discount
115_20,VCU(Vacuum Contactor Units),1.677760776806747,Loyalty,Bulk Purchase,Discount
116_64,AIS(Air Insulated Switchgear),4.1815405503520555,Loyalty,Bulk Purchase,Discount
116_64,VCB(Vacuum Circuit Breaker),3.3650439694243293,Loyalty,Bulk Purchase,Discount
116_64,E-House,3.3650439694243293,Bulk Purchase,Loyalty,Discount
117_23,Pump Starter and Controller,2.5527607768067466,Loyalty,Discount,Bulk Purchase
117_23,MCCB(Moduled Case Circuit Breaker),2.5027186881910524,Loyalty,Bulk Purchase,Discount
117_23,Modular Switches,1.6999579113843053,Loyalty,Bulk Purchase,Discount
118_60,Starter,3.602879500955848,Loyalty,Bulk Purchase,Discount
118_60,Controller,2.7458286933869704,Bulk Purchase,Discount,Loyalty
118_60,Solar Solutions,1.8708286933869704,Bulk Purchase,Loyalty,Discount
119_65,VCU(Vacuum Contactor Units),3.4027807460652015,Loyalty,Bulk Purchase,Discount
119_65,RMU(Ring Main Unit),1.7162326606420661,Loyalty,Bulk Purchase,Discount
119_65,AIS(Air Insulated Switchgear),1.7162326606420661,Loyalty,Bulk Purchase,Discount
120_53,VCB(Vacuum Circuit Breaker),3.354780039519009,Loyalty,Bulk Purchase,Discount
120_53,E-House,3.3364639081917464,Bulk Purchase,Loyalty,Discount
120_53,Starter,3.3364639081917464,Loyalty,Bulk Purchase,Discount
121_66,PSS(Compact Sub-Stations),3.126494822584119,Bulk Purchase,Loyalty,Discount
121_66,Starter,2.38113883008419,Loyalty,Bulk Purchase,Discount
121_66,VCU(Vacuum Contactor Units),2.3264948225841193,Loyalty,Bulk Purchase,Discount
122_65,VCB(Vacuum Circuit Breaker),3.5708669414778402,Loyalty,Bulk Purchase,Discount
122_65,SDF(Switch Disconnectors),3.5708669414778402,Bulk Purchase,Loyalty,Discount
122_65,ACB(Air Circuit Breaker),2.6854143466934848,Loyalty,Bulk Purchase,Discount
123_1,Pump Starter and Controller,4.340392892053594,Loyalty,Discount,Bulk Purchase
123_1,E-House,2.657870907341429,Bulk Purchase,Loyalty,Discount
123_1,SDF(Switch Disconnectors),2.6083420844847165,Bulk Purchase,Loyalty,Discount
124_48,PSS(Compact Sub-Stations),3.446180955732097,Bulk Purchase,Loyalty,Discount
124_48,Controller,2.540843686568327,Bulk Purchase,Discount,Loyalty
124_48,ACB(Air Circuit Breaker),1.7276038255098245,Loyalty,Bulk Purchase,Discount
125_91,Starter,4.519670557546824,Loyalty,Bulk Purchase,Discount
125_91,VCB(Vacuum Circuit Breaker),2.67098725949631,Loyalty,Bulk Purchase,Discount
125_91,E-House,2.6581163303210333,Bulk Purchase,Loyalty,Discount
126_82,VCB(Vacuum Circuit Breaker),3.2071349029490923,Loyalty,Bulk Purchase,Discount
126_82,ACB(Air Circuit Breaker),2.405351177211819,Loyalty,Bulk Purchase,Discount
126_82,E-House,2.405351177211819,Bulk Purchase,Loyalty,Discount
127_65,VCB(Vacuum Circuit Breaker),2.4607103086174034,Loyalty,Bulk Purchase,Discount
127_65,Pump Starter and Controller,2.4607103086174034,Loyalty,Discount,Bulk Purchase
127_65,Solar Solutions,2.4487217062030626,Bulk Purchase,Loyalty,Discount
128_70,Pump Starter and Controller,4.363255460206796,Loyalty,Discount,Bulk Purchase
128_70,Starter,3.4972300564223575,Loyalty,Bulk Purchase,Discount
128_70,VCB(Vacuum Circuit Breaker),3.4972300564223575,Loyalty,Bulk Purchase,Discount
129_1,PSS(Compact Sub-Stations),2.6162326606420665,Bulk Purchase,Loyalty,Discount
129_1,Modular Switches,2.6162326606420665,Loyalty,Bulk Purchase,Discount
129_1,E-House,2.574348990963099,Bulk Purchase,Loyalty,Discount
130_22,MCCB(Moduled Case Circuit Breaker),2.616232660642066,Loyalty,Bulk Purchase,Discount
130_22,AIS(Air Insulated Switchgear),2.5743489909630997,Loyalty,Bulk Purchase,Discount
130_22,E-House,1.7162326606420664,Bulk Purchase,Loyalty,Discount
131_73,BBT(Busbar Trunking),1.7013903730326012,Loyalty,Bulk Purchase,Discount
131_73,PSS(Compact Sub-Stations),1.6865480854231358,Bulk Purchase,Loyalty,Discount
131_73,Modular Switches,1.6865480854231358,Loyalty,Bulk Purchase,Discount
132_81,PSS(Compact Sub-Stations),3.365515110688062,Bulk Purchase,Loyalty,Discount
132_81,Starter,3.3570208824936207,Loyalty,Bulk Purchase,Discount
132_81,VCU(Vacuum Contactor Units),3.320258033533941,Loyalty,Bulk Purchase,Discount
133_85,MCCB(Moduled Case Circuit Breaker),2.580605730844883,Loyalty,Bulk Purchase,Discount
133_85,Pump Starter and Controller,2.580605730844883,Loyalty,Discount,Bulk Purchase
133_85,Starter,1.788217212115927,Loyalty,Bulk Purchase,Discount
134_5,BBT(Busbar Trunking),3.5853890575937606,Loyalty,Bulk Purchase,Discount
134_5,Solar Solutions,1.7794791888693984,Bulk Purchase,Loyalty,Discount
134_5,AIS(Air Insulated Switchgear),1.7672072394119422,Loyalty,Bulk Purchase,Discount
135_49,VCB(Vacuum Circuit Breaker),3.480105439073092,Loyalty,Bulk Purchase,Discount
135_49,Controller,2.5912165501842033,Bulk Purchase,Discount,Loyalty
135_49,Modular Switches,2.5754369743120247,Loyalty,Bulk Purchase,Discount
136_31,Pump Starter and Controller,3.1821865003384193,Loyalty,Discount,Bulk Purchase
136_31,VCU(Vacuum Contactor Units),3.1402865886521765,Loyalty,Bulk Purchase,Discount
136_31,MCCB(Moduled Case Circuit Breaker),2.4075898310969355,Loyalty,Bulk Purchase,Discount
137_58,Modular Switches,2.6680001879818276,Loyalty,Bulk Purchase,Discount
137_58,Solar Solutions,1.82472614527026,Bulk Purchase,Loyalty,Discount
137_58,VCU(Vacuum Contactor Units),1.7708059925770856,Loyalty,Bulk Purchase,Discount
138_86,RMU(Ring Main Unit),3.541611985154171,Loyalty,Bulk Purchase,Discount
138_86,ACB(Air Circuit Breaker),3.541611985154171,Loyalty,Bulk Purchase,Discount
138_86,PSS(Compact Sub-Stations),1.7321629316004565,Bulk Purchase,Loyalty,Discount
139_13,PSS(Compact Sub-Stations),3.1717082451262844,Bulk Purchase,Loyalty,Discount
139_13,VCU(Vacuum Contactor Units),3.1717082451262844,Loyalty,Bulk Purchase,Discount
139_13,ACB(Air Circuit Breaker),2.38113883008419,Loyalty,Bulk Purchase,Discount
140_24,Controller,2.624999999999999,Bulk Purchase,Discount,Loyalty
140_24,RMU(Ring Main Unit),2.5659833151687437,Loyalty,Bulk Purchase,Discount
140_24,E-House,2.5659833151687437,Bulk Purchase,Loyalty,Discount
141_44,MCCB(Moduled Case Circuit Breaker),4.246054788776769,Loyalty,Bulk Purchase,Discount
141_44,RMU(Ring Main Unit),3.4027807460652015,Loyalty,Bulk Purchase,Discount
141_44,Pump Starter and Controller,2.559506703353634,Loyalty,Discount,Bulk Purchase
142_16,AIS(Air Insulated Switchgear),3.502968924177542,Loyalty,Bulk Purchase,Discount
142_16,RMU(Ring Main Unit),2.6210518204893454,Loyalty,Bulk Purchase,Discount
142_16,PSS(Compact Sub-Stations),2.6140800352886533,Bulk Purchase,Loyalty,Discount
143_94,BBT(Busbar Trunking),3.349188651378832,Loyalty,Bulk Purchase,Discount
143_94,AIS(Air Insulated Switchgear),3.332351898973225,Loyalty,Bulk Purchase,Discount
143_94,RMU(Ring Main Unit),3.2996598285221195,Loyalty,Bulk Purchase,Discount
144_80,ACB(Air Circuit Breaker),2.6928090415820627,Loyalty,Bulk Purchase,Discount
144_80,Controller,1.837236232581979,Bulk Purchase,Discount,Loyalty
144_80,RMU(Ring Main Unit),1.8178090415820631,Loyalty,Bulk Purchase,Discount
145_35,SDF(Switch Disconnectors),3.5782616363664177,Bulk Purchase,Loyalty,Discount
145_35,Solar Solutions,1.837236232581979,Bulk Purchase,Loyalty,Discount
145_35,AIS(Air Insulated Switchgear),1.837236232581979,Loyalty,Bulk Purchase,Discount
146_5,ACB(Air Circuit Breaker),3.4958175640325173,Loyalty,Bulk Purchase,Discount
146_5,Pump Starter and Controller,1.7581163303210332,Loyalty,Discount,Bulk Purchase
146_5,MCCB(Moduled Case Circuit Breaker),1.7581163303210332,Loyalty,Bulk Purchase,Discount
147_8,SDF(Switch Disconnectors),2.6375955191904317,Bulk Purchase,Loyalty,Discount
147_8,Controller,1.8136249428242,Bulk Purchase,Discount,Loyalty
147_8,RMU(Ring Main Unit),1.7794791888693984,Loyalty,Bulk Purchase,Discount
148_51,Pump Starter and Controller,4.165685232306558,Loyalty,Discount,Bulk Purchase
148_51,ACB(Air Circuit Breaker),2.532692070451106,Loyalty,Bulk Purchase,Discount
148_51,Solar Solutions,2.532692070451106,Bulk Purchase,Loyalty,Discount
149_98,Controller,3.1811388300841896,Bulk Purchase,Discount,Loyalty
149_98,Pump Starter and Controller,3.1811388300841896,Loyalty,Discount,Bulk Purchase
149_98,RMU(Ring Main Unit),2.3905694150420946,Loyalty,Bulk Purchase,Discount
150_77,E-House,3.2262930848127063,Bulk Purchase,Loyalty,Discount
150_77,MCCB(Moduled Case Circuit Breaker),3.2262930848127063,Loyalty,Bulk Purchase,Discount
150_77,Modular Switches,2.4357236697706113,Loyalty,Bulk Purchase,Discount
151_13,Solar Solutions,3.5498598491509408,Bulk Purchase,Loyalty,Discount
151_13,Controller,3.5498598491509408,Bulk Purchase,Discount,Loyalty
151_13,PSS(Compact Sub-Stations),2.6928090415820627,Bulk Purchase,Loyalty,Discount
152_23,Starter,2.658116330321033,Loyalty,Bulk Purchase,Discount
152_23,Solar Solutions,2.658116330321033,Bulk Purchase,Loyalty,Discount
152_23,E-House,2.616232660642066,Bulk Purchase,Loyalty,Discount
153_7,Starter,2.6443972299948237,Loyalty,Bulk Purchase,Discount
153_7,MCCB(Moduled Case Circuit Breaker),2.563731384950789,Loyalty,Bulk Purchase,Discount
153_7,ACB(Air Circuit Breaker),1.7709743545010679,Loyalty,Bulk Purchase,Discount
154_98,VCB(Vacuum Circuit Breaker),3.179106580907395,Loyalty,Bulk Purchase,Discount
154_98,ACB(Air Circuit Breaker),2.4075898310969355,Loyalty,Bulk Purchase,Discount
154_98,BBT(Busbar Trunking),2.3626099999796693,Loyalty,Bulk Purchase,Discount
155_3,SDF(Switch Disconnectors),3.774506972053015,Bulk Purchase,Loyalty,Discount
155_3,Starter,1.8888888888888888,Loyalty,Bulk Purchase,Discount
155_3,ACB(Air Circuit Breaker),1.8888888888888888,Loyalty,Bulk Purchase,Discount
156_25,Solar Solutions,4.445562999626382,Bulk Purchase,Loyalty,Discount
156_25,RMU(Ring Main Unit),3.579537595841944,Loyalty,Bulk Purchase,Discount
156_25,Controller,2.7462042625086105,Bulk Purchase,Discount,Loyalty
157_87,E-House,2.267786838055363,Bulk Purchase,Loyalty,Discount
157_87,BBT(Busbar Trunking),2.267786838055363,Loyalty,Bulk Purchase,Discount
157_87,Solar Solutions,2.267786838055363,Bulk Purchase,Loyalty,Discount
158_22,AIS(Air Insulated Switchgear),2.5580251839037933,Loyalty,Bulk Purchase,Discount
158_22,Starter,2.5034403442173714,Loyalty,Bulk Purchase,Discount
158_22,ACB(Air Circuit Breaker),2.5034403442173714,Loyalty,Bulk Purchase,Discount
159_80,SDF(Switch Disconnectors),4.285288080846401,Bulk Purchase,Loyalty,Discount
159_80,Controller,3.460330169462096,Bulk Purchase,Discount,Loyalty
159_80,MCCB(Moduled Case Circuit Breaker),2.5249158227686106,Loyalty,Bulk Purchase,Discount
160_81,SDF(Switch Disconnectors),2.7181589765574907,Bulk Purchase,Loyalty,Discount
160_81,AIS(Air Insulated Switchgear),1.8136249428242,Loyalty,Bulk Purchase,Discount
160_81,Pump Starter and Controller,1.8136249428242,Loyalty,Discount,Bulk Purchase
161_98,SDF(Switch Disconnectors),3.5485837703548633,Bulk Purchase,Loyalty,Discount
161_98,MCCB(Moduled Case Circuit Breaker),2.6596948814659744,Loyalty,Bulk Purchase,Discount
161_98,PSS(Compact Sub-Stations),2.6596948814659744,Bulk Purchase,Loyalty,Discount
162_53,E-House,3.3323518989732244,Bulk Purchase,Loyalty,Discount
162_53,PSS(Compact Sub-Stations),3.2736152348813743,Bulk Purchase,Loyalty,Discount
162_53,AIS(Air Insulated Switchgear),3.2736152348813743,Loyalty,Bulk Purchase,Discount
163_3,VCU(Vacuum Contactor Units),3.2875797530151667,Loyalty,Bulk Purchase,Discount
163_3,RMU(Ring Main Unit),2.544299446350167,Loyalty,Bulk Purchase,Discount
163_3,Pump Starter and Controller,2.485796027277894,Loyalty,Discount,Bulk Purchase
164_12,Controller,3.9986830812661447,Bulk Purchase,Discount,Loyalty
164_12,E-House,2.4075898310969355,Bulk Purchase,Loyalty,Discount
164_12,Starter,2.4075898310969355,Loyalty,Bulk Purchase,Discount
165_58,SDF(Switch Disconnectors),4.106948568214708,Bulk Purchase,Loyalty,Discount
165_58,VCB(Vacuum Circuit Breaker),2.457118653953648,Loyalty,Bulk Purchase,Discount
165_58,Modular Switches,1.5910932501692094,Loyalty,Bulk Purchase,Discount
166_93,VCU(Vacuum Contactor Units),4.052289157677609,Loyalty,Bulk Purchase,Discount
166_93,AIS(Air Insulated Switchgear),3.2505054319403355,Loyalty,Bulk Purchase,Discount
166_93,Starter,3.2505054319403355,Loyalty,Bulk Purchase,Discount
167_27,Controller,4.382145061948927,Bulk Purchase,Discount,Loyalty
167_27,VCU(Vacuum Contactor Units),3.505087042641898,Loyalty,Bulk Purchase,Discount
167_27,Starter,1.7525435213209493,Loyalty,Bulk Purchase,Discount
168_3,Solar Solutions,3.1010914918256027,Bulk Purchase,Loyalty,Discount
168_3,Modular Switches,2.459593275283494,Loyalty,Bulk Purchase,Discount
168_3,RMU(Ring Main Unit),2.355735499325673,Loyalty,Bulk Purchase,Discount
169_88,BBT(Busbar Trunking),3.535533905932738,Loyalty,Bulk Purchase,Discount
169_88,Starter,2.8284271247461907,Loyalty,Bulk Purchase,Discount
169_88,VCB(Vacuum Circuit Breaker),2.121320343559643,Loyalty,Bulk Purchase,Discount
170_15,BBT(Busbar Trunking),3.499999999999999,Loyalty,Bulk Purchase,Discount
170_15,AIS(Air Insulated Switchgear),2.6160254037844384,Loyalty,Bulk Purchase,Discount
170_15,Solar Solutions,1.7499999999999996,Bulk Purchase,Loyalty,Discount
171_11,E-House,3.405563642229189,Bulk Purchase,Loyalty,Discount
171_11,BBT(Busbar Trunking),3.405563642229189,Loyalty,Bulk Purchase,Discount
171_11,VCB(Vacuum Circuit Breaker),2.552760776806747,Loyalty,Bulk Purchase,Discount
172_55,SDF(Switch Disconnectors),2.76037225807779,Bulk Purchase,Loyalty,Discount
172_55,Modular Switches,2.76037225807779,Loyalty,Bulk Purchase,Discount
172_55,VCU(Vacuum Contactor Units),1.9354143466934848,Loyalty,Bulk Purchase,Discount
173_90,VCU(Vacuum Contactor Units),3.477802865422441,Loyalty,Bulk Purchase,Discount
173_90,ACB(Air Circuit Breaker),3.4499579113843053,Loyalty,Bulk Purchase,Discount
173_90,MCCB(Moduled Case Circuit Breaker),3.4277607768067466,Loyalty,Bulk Purchase,Discount
174_99,PSS(Compact Sub-Stations),2.600494233910469,Bulk Purchase,Loyalty,Discount
174_99,RMU(Ring Main Unit),2.535350957186853,Loyalty,Bulk Purchase,Discount
174_99,SDF(Switch Disconnectors),2.520360855959545,Bulk Purchase,Loyalty,Discount
175_75,MCCB(Moduled Case Circuit Breaker),2.667184397787615,Loyalty,Bulk Purchase,Discount
175_75,VCU(Vacuum Contactor Units),1.7749223135117802,Loyalty,Bulk Purchase,Discount
175_75,Pump Starter and Controller,0.9045340337332909,Loyalty,Discount,Bulk Purchase
176_53,MCCB(Moduled Case Circuit Breaker),3.410808731802725,Loyalty,Bulk Purchase,Discount
176_53,VCU(Vacuum Contactor Units),3.2723104868212634,Loyalty,Bulk Purchase,Discount
176_53,VCB(Vacuum Circuit Breaker),2.544783328018286,Loyalty,Bulk Purchase,Discount
177_84,SDF(Switch Disconnectors),3.61814906789244,Bulk Purchase,Loyalty,Discount
177_84,Starter,2.7362319642042428,Loyalty,Bulk Purchase,Discount
177_84,E-House,2.7292601790035507,Bulk Purchase,Loyalty,Discount
178_35,Pump Starter and Controller,2.5757199873651295,Loyalty,Discount,Bulk Purchase
178_35,PSS(Compact Sub-Stations),2.555237156756348,Bulk Purchase,Loyalty,Discount
178_35,Modular Switches,2.555237156756348,Loyalty,Bulk Purchase,Discount
179_66,Pump Starter and Controller,3.767786838055363,Loyalty,Discount,Bulk Purchase
179_66,Modular Switches,3.011857892036909,Loyalty,Bulk Purchase,Discount
179_66,PSS(Compact Sub-Stations),2.267786838055363,Bulk Purchase,Loyalty,Discount
180_63,E-House,4.49582869338697,Bulk Purchase,Loyalty,Discount
180_63,Pump Starter and Controller,2.7458286933869704,Loyalty,Discount,Bulk Purchase
180_63,VCU(Vacuum Contactor Units),1.810414346693485,Loyalty,Bulk Purchase,Discount
181_29,VCU(Vacuum Contactor Units),3.4244265835025427,Loyalty,Bulk Purchase,Discount
181_29,MCCB(Moduled Case Circuit Breaker),2.6498299142610593,Loyalty,Bulk Purchase,Discount
181_29,Starter,2.6498299142610593,Loyalty,Bulk Purchase,Discount
182_51,E-House,4.174831645537221,Bulk Purchase,Loyalty,Discount
182_51,PSS(Compact Sub-Stations),2.5249158227686106,Bulk Purchase,Loyalty,Discount
182_51,SDF(Switch Disconnectors),2.5249158227686106,Bulk Purchase,Loyalty,Discount
183_90,VCB(Vacuum Circuit Breaker),3.4483336933608264,Loyalty,Bulk Purchase,Discount
183_90,SDF(Switch Disconnectors),3.4483336933608264,Bulk Purchase,Loyalty,Discount
183_90,MCCB(Moduled Case Circuit Breaker),2.60317943863231,Loyalty,Bulk Purchase,Discount
184_93,Starter,4.139581445728432,Loyalty,Bulk Purchase,Discount
184_93,MCCB(Moduled Case Circuit Breaker),2.494427190999916,Loyalty,Bulk Purchase,Discount
184_93,VCU(Vacuum Contactor Units),2.445154254728516,Loyalty,Bulk Purchase,Discount
185_89,PSS(Compact Sub-Stations),3.9622776601683793,Bulk Purchase,Loyalty,Discount
185_89,Starter,3.1717082451262844,Loyalty,Bulk Purchase,Discount
185_89,ACB(Air Circuit Breaker),2.3717082451262845,Loyalty,Bulk Purchase,Discount
186_88,SDF(Switch Disconnectors),2.6938028836769323,Bulk Purchase,Loyalty,Discount
186_88,Controller,2.6938028836769323,Bulk Purchase,Discount,Loyalty
186_88,Solar Solutions,2.673320053068151,Bulk Purchase,Loyalty,Discount
187_56,RMU(Ring Main Unit),2.4357236697706113,Loyalty,Bulk Purchase,Discount
187_56,ACB(Air Circuit Breaker),2.4357236697706113,Loyalty,Bulk Purchase,Discount
187_56,E-House,2.426293084812706,Bulk Purchase,Loyalty,Discount
188_52,ACB(Air Circuit Breaker),3.8969221926954365,Loyalty,Bulk Purchase,Discount
188_52,SDF(Switch Disconnectors),3.8969221926954365,Bulk Purchase,Loyalty,Discount
188_52,MCCB(Moduled Case Circuit Breaker),2.4152187422674056,Loyalty,Bulk Purchase,Discount
189_51,VCB(Vacuum Circuit Breaker),3.235723669770611,Loyalty,Bulk Purchase,Discount
189_51,SDF(Switch Disconnectors),3.235723669770611,Bulk Purchase,Loyalty,Discount
189_51,MCCB(Moduled Case Circuit Breaker),3.235723669770611,Loyalty,Bulk Purchase,Discount
190_80,MCCB(Moduled Case Circuit Breaker),3.4045942237427473,Loyalty,Bulk Purchase,Discount
190_80,VCB(Vacuum Circuit Breaker),2.5594399690142304,Loyalty,Bulk Purchase,Discount
190_80,ACB(Air Circuit Breaker),2.5354627641855494,Loyalty,Bulk Purchase,Discount
191_37,RMU(Ring Main Unit),3.520824852862145,Loyalty,Bulk Purchase,Discount
191_37,PSS(Compact Sub-Stations),2.6547994490777063,Bulk Purchase,Loyalty,Discount
191_37,Solar Solutions,1.8298415376934012,Bulk Purchase,Loyalty,Discount
192_36,E-House,2.595817564032517,Bulk Purchase,Loyalty,Discount
192_36,BBT(Busbar Trunking),1.7377012337114839,Loyalty,Bulk Purchase,Discount
192_36,MCCB(Moduled Case Circuit Breaker),1.701390373032601,Loyalty,Bulk Purchase,Discount
