Partner_id,Product_id,Scheme_Type,Sales_Value_Last_Period,Sales_Quantity_Last_Period,MRP,Growth_Percentage,Discount_Applied,Bulk_Purchase_Tendency,New_Stockist,Feedback_Score,Geography_East,Geography_North,Geography_South,Geography_West,Stockist_Type_Distributor,Stockist_Type_Retailer,Stockist_Type_Wholesaler
P1001,Starter,Loyalty Points,244891.18,330,14626.83,-6.79,18.69,Medium,True,2.9,0,0,1,0,1,0,0
P1002,Starter,Volume Discount,321776.53,273,20182.51,43.45,3.27,Low,True,4.88,0,1,0,0,0,0,1
P1003,AIS,Seasonal Offer,129903.47,99,47443.84,7.57,10.12,Medium,True,3.13,0,1,0,0,1,0,0
P1051,VCU,Cashback,135312.8200390404,20,27387.8704436906,1.836052727351589,20.06167023447442,Medium,True,3.5209596254801574,1,0,0,0,0,0,1
P1047,SDF,Cashback,18427.241351162796,284,49490.8987776174,38.03789339173111,11.732048961448788,High,False,4.452229820420146,1,0,0,0,0,1,0
P1001,Controller,Volume Discount,310903.55,101,37265.76,-2.09,2.68,Low,False,1.82,0,1,0,0,1,0,0
P1002,Pump Starter and Controller,Cashback,65719.89,102,14094.43,1.0,15.93,Medium,False,1.87,1,0,0,0,1,0,0
P1003,Modular Switches,Cashback,290913.15,139,44385.83,36.69,18.57,Medium,False,1.05,0,0,1,0,1,0,0
P1002,E-House,Loyalty Points,93712.96,225,5698.79,44.98,10.8,Medium,True,1.22,0,0,0,1,0,0,1
P1071,AIS,Volume Discount,160225.37535646863,15,29769.57676262033,17.257631424474926,11.52161474110304,High,False,2.9253297153232296,0,0,1,0,0,0,1
P1002,SDF,Seasonal Offer,440986.13,358,10289.04,40.04,2.19,Low,False,1.07,0,1,0,0,0,0,1
P1081,Pump Starter and Controller,Cashback,288470.0272006084,242,51257.377371566254,7.094194370967432,4.530829895675222,Medium,True,1.116086818593146,0,1,0,0,0,1,0
P1085,E-House,Loyalty Program,385248.73152007407,497,40816.445227543925,35.730524126272165,5.70096911161459,Medium,True,4.134786767153041,1,0,0,0,0,1,0
P1027,Starter,Volume Discount,309032.6954792644,444,2863.329902134563,18.50787970119372,10.681553233419406,Low,True,1.5676705432406144,0,0,1,0,0,0,1
P1003,AIS,Cashback,188880.67,460,19314.21,4.15,2.12,Medium,True,2.77,0,0,1,0,1,0,0
P1061,RMU,Seasonal Offer,202613.08390382535,95,44237.15430638161,-7.851118053658673,9.413209619898984,Medium,True,4.162847194270558,0,0,0,1,0,1,0
P1097,MCCB,Seasonal Offer,288380.2690022713,151,15002.736036523558,4.92497623476878,4.879463491447675,Medium,False,3.0315481700509426,0,0,0,1,0,1,0
P1002,RMU,Loyalty Points,205101.98,314,30112.27,34.32,9.9,Medium,False,1.7,0,1,0,0,0,1,0
P1002,Pump Starter and Controller,Volume Discount,140764.29,223,32809.25,40.47,3.3,Low,False,1.54,0,0,1,0,1,0,0
P1003,BBT,Volume Discount,411775.17,104,8894.66,-6.01,0.39,Low,True,1.8,1,0,0,0,0,1,0
P1032,Pump Starter and Controller,Cashback,352027.69118618674,59,36411.04430600175,28.89366605800164,13.322852035598007,Medium,False,3.472846313172596,0,1,0,0,1,0,0
P1001,E-House,Volume Discount,127468.06,354,20367.6,-3.47,3.8,Medium,True,3.7,0,1,0,0,0,0,1
P1002,BBT,Loyalty Points,433601.12,227,41166.14,48.54,9.47,Low,True,1.8,0,0,1,0,1,0,0
P1002,PSS,Cashback,350505.56,87,3517.42,-1.63,11.27,Low,False,2.77,1,0,0,0,0,1,0
P1002,SDF,Seasonal Offer,128286.41,151,34512.4,40.63,14.43,Medium,False,2.73,0,0,1,0,1,0,0
P1002,MCCB,Volume Discount,73656.34,447,39771.03,-2.19,19.8,Low,True,1.77,1,0,0,0,1,0,0
P1001,Starter,Loyalty Points,226963.72,56,37241.2,31.52,3.9,Low,False,2.61,1,0,0,0,0,1,0
P1071,Controller,Volume Discount,256121.18597698247,468,13311.94978732515,35.719469951946216,1.9163089905053268,Medium,False,1.16950446628021,1,0,0,0,0,0,1
P1001,VCU,Loyalty Points,43875.41,371,14941.3,22.25,8.48,High,False,3.11,0,0,1,0,0,0,1
P1002,MCCB,Volume Discount,313599.81,182,14555.55,4.81,5.48,High,True,3.16,0,1,0,0,1,0,0
P1072,RMU,Loyalty Program,36501.273839911824,310,53534.348816969694,9.0251244239977,9.998929142727487,Low,False,2.89415506249094,0,1,0,0,0,0,1
P1019,PSS,Seasonal Offer,282313.4603279354,84,18696.24597692371,10.244654144439968,4.882619062248356,High,False,3.564164823729513,0,0,0,1,1,0,0
P1001,RMU,Seasonal Offer,460720.11,96,29529.55,-5.06,13.48,Low,False,2.39,1,0,0,0,0,0,1
P1001,AIS,Loyalty Points,304244.73,26,23825.53,16.84,19.63,Low,True,2.69,0,0,1,0,0,1,0
P1088,Controller,Cashback,305120.3768362369,94,41048.88923219766,-2.40074357975951,6.667641419110028,Low,False,4.347857711077071,1,0,0,0,1,0,0
P1084,Controller,Volume Discount,190952.9544963412,73,17234.257935354242,31.64659016896358,16.463271282473126,Low,True,3.675559455801724,0,0,1,0,0,1,0
P1050,PSS,Seasonal Offer,321067.8835316586,156,18148.47504592332,23.734386087422106,11.154292112912572,Low,True,3.226123738345044,0,0,1,0,0,1,0
P1098,E-House,Volume Discount,124259.51335681534,91,21563.53229739023,33.81679357397519,9.870561198398123,Low,True,4.044201090962635,0,1,0,0,1,0,0
P1055,RMU,Seasonal Offer,141519.4280797706,143,30354.398542623287,47.719839994560864,2.7045796342193134,High,False,4.148871225779874,0,0,1,0,0,1,0
P1001,VCU,Volume Discount,43516.9,325,27355.77,9.85,5.58,High,False,2.03,0,0,1,0,0,1,0
P1001,Modular Switches,Loyalty Points,180480.34,32,4029.27,6.26,8.04,High,False,2.58,0,1,0,0,0,1,0
P1053,BBT,Cashback,286383.0968486172,56,50807.21151620987,40.999655595893394,11.137361205321849,Low,True,3.1837790155721377,0,0,1,0,0,0,1
P1068,VCU,Cashback,460890.02188427,56,36165.31463415854,20.039802422721397,9.605715521011623,High,True,2.081287818768637,0,0,1,0,0,1,0
P1001,ACB,Cashback,352688.57,384,13304.19,34.77,12.99,Low,True,2.91,1,0,0,0,0,0,1
P1000,VCB,Seasonal Offer,360215.2767315939,205,14764.670010317146,21.20795226146488,16.66071500610276,Low,True,2.167700627873922,0,0,0,1,0,1,0
P1041,RMU,Cashback,215043.02803405613,424,36673.10683938624,32.57980425347447,14.838861812106837,High,False,1.4258014651949358,0,1,0,0,0,1,0
P1001,Starter,Volume Discount,337746.01,373,14286.62,-3.01,16.86,Medium,False,3.37,0,0,1,0,0,1,0
P1001,E-House,Seasonal Offer,484152.2,129,11865.29,21.79,0.25,Low,False,2.5,0,0,1,0,1,0,0
P1026,Solar Solutions,Loyalty Program,522267.2660598393,182,35594.351236144525,12.632314701492582,15.136569843062968,Low,False,1.3747047391705096,0,1,0,0,1,0,0
P1002,Pump Starter and Controller,Volume Discount,402006.48,453,19498.47,39.82,15.63,Medium,False,4.49,0,0,0,1,1,0,0
P1002,Controller,Volume Discount,243494.68,471,29052.34,4.31,11.23,Medium,False,1.8,0,0,0,1,0,1,0
P1002,AIS,Seasonal Offer,79169.25,62,14780.43,10.09,19.51,Low,True,2.29,0,1,0,0,0,0,1
P1001,RMU,Loyalty Points,141925.85,245,23197.69,2.49,12.0,Low,False,4.31,1,0,0,0,0,1,0
P1003,MCCB,Seasonal Offer,226085.1,270,16249.12,10.89,11.45,Low,False,3.62,1,0,0,0,0,0,1
P1019,Modular Switches,Seasonal Offer,534755.5527014415,28,46159.250520660535,11.253516136542816,12.413766372387675,Medium,False,4.618672603379472,0,0,0,1,1,0,0
P1095,VCU,Loyalty Program,98308.13091124964,34,31380.859428079195,18.66795963925537,20.74961258627488,Medium,True,1.3893633332096391,1,0,0,0,0,1,0
P1003,Pump Starter and Controller,Seasonal Offer,482513.69,193,16460.54,29.57,3.28,High,True,3.11,0,0,1,0,1,0,0
P1023,Solar Solutions,Volume Discount,88956.16641412558,214,43569.38348149286,6.710295702596911,12.04527064523064,Medium,False,3.011846619748684,0,0,1,0,0,0,1
P1002,BBT,Cashback,87600.57,203,37536.04,-5.34,17.49,Low,False,2.53,0,0,0,1,1,0,0
P1009,ACB,Cashback,496398.89751476055,59,11807.110757256023,30.40048792413695,11.700149146022609,Low,False,1.700798079636909,1,0,0,0,0,1,0
P1001,Pump Starter and Controller,Loyalty Points,100971.61,94,44820.49,9.54,2.78,Low,False,3.74,0,1,0,0,1,0,0
P1003,MCCB,Loyalty Points,30325.17,131,15562.65,46.78,12.29,Medium,False,4.29,0,0,0,1,1,0,0
P1003,Solar Solutions,Cashback,148019.79,459,23025.67,30.57,6.08,High,True,2.48,0,0,0,1,0,0,1
P1061,Modular Switches,Seasonal Offer,427373.0508563898,441,20134.989238804334,-3.7410745789627007,10.85283132398535,Low,False,3.347736758494796,0,0,1,0,1,0,0
P1094,SDF,Loyalty Program,467496.33715978416,165,37262.37996551032,2.3269933592588843,5.761980360971334,Low,True,4.275904001528772,0,1,0,0,0,1,0
P1073,E-House,Volume Discount,109581.1738166625,93,33842.34636514394,22.08060907992828,13.229136706289747,Low,True,2.290295471421101,1,0,0,0,1,0,0
P1002,Solar Solutions,Seasonal Offer,410778.14,295,20158.18,-1.57,1.09,Low,True,2.82,1,0,0,0,0,0,1
P1003,PSS,Cashback,186939.9,19,32985.83,44.18,6.02,Low,False,2.59,0,0,1,0,1,0,0
P1051,ACB,Volume Discount,536317.9492310672,144,46819.24464334986,27.411189386179885,17.322881759008713,Low,True,2.1161795911293515,0,0,0,1,0,1,0
P1003,AIS,Cashback,355645.96,101,18321.71,-2.36,18.54,Medium,True,4.61,0,0,1,0,0,0,1
P1093,Controller,Loyalty Program,211044.0245563392,477,19805.333695161346,25.51927231810374,2.89516665687828,High,False,2.561712053253343,0,1,0,0,1,0,0
P1043,E-House,Seasonal Offer,337646.5993731143,413,22912.08954499305,11.847885886657936,15.802132675989103,Low,False,4.874031857211425,0,1,0,0,0,1,0
P1017,Controller,Seasonal Offer,520046.8796691012,298,20715.79480139569,25.05592194278609,8.202027580482437,Medium,False,2.35073202559357,0,0,1,0,0,0,1
P1001,ACB,Seasonal Offer,487636.61,32,4737.23,47.76,5.88,Low,False,4.84,1,0,0,0,0,0,1
P1001,MCCB,Cashback,330249.53,279,47700.96,31.38,1.45,Medium,False,1.53,0,1,0,0,0,1,0
P1016,VCU,Cashback,350456.26667526714,12,2102.879376140408,17.470870455878178,17.94823285333722,High,False,2.4078213496416767,0,0,0,1,1,0,0
P1055,Controller,Volume Discount,323714.08510087273,155,15971.466601633172,39.401063865099296,6.921038752319931,Medium,False,4.553660704180384,0,1,0,0,1,0,0
P1001,PSS,Cashback,18134.5,287,18493.02,17.04,6.97,Medium,False,4.08,0,0,0,1,0,0,1
P1094,AIS,Loyalty Program,350194.3856039072,345,3170.443302741049,45.04889791661901,9.46335260575328,High,True,5.0,1,0,0,0,1,0,0
P1002,Pump Starter and Controller,Cashback,55228.37,17,7735.68,11.16,4.86,High,False,4.63,0,0,1,0,1,0,0
P1003,VCB,Volume Discount,254389.76,198,7670.82,31.96,7.74,Low,False,3.83,0,0,0,1,0,1,0
P1002,Pump Starter and Controller,Loyalty Points,322193.81,475,13178.74,12.62,9.21,High,False,3.69,1,0,0,0,0,1,0
P1002,Pump Starter and Controller,Seasonal Offer,415336.39,447,41695.23,13.8,16.53,Medium,False,1.98,1,0,0,0,1,0,0
P1076,VCU,Cashback,19730.04609287738,41,20652.43094789684,-5.91001067787785,11.307634669605116,Low,False,1.0196347311606568,0,0,0,1,1,0,0
P1025,Starter,Volume Discount,227840.72462231,361,25522.680420285207,10.135574592913157,11.7856152525425,High,False,5.0,0,1,0,0,0,0,1
P1002,Controller,Loyalty Points,454966.9,11,38579.31,42.33,2.66,High,True,1.03,1,0,0,0,1,0,0
P1002,BBT,Seasonal Offer,435813.99,427,32880.36,33.56,16.53,Medium,False,1.47,0,0,1,0,0,0,1
P1041,Pump Starter and Controller,Seasonal Offer,114282.11709546365,291,27436.491995075947,4.132378665266079,9.32321645268254,Medium,True,2.0664889774529787,0,1,0,0,1,0,0
P1017,VCU,Loyalty Program,331161.5895861346,251,21010.759700110608,23.51230641362905,16.18170683576432,Medium,False,4.648242891686055,0,0,0,1,1,0,0
P1001,ACB,Cashback,11478.79,98,8938.47,35.39,4.73,Medium,True,4.99,0,1,0,0,0,1,0
P1001,ACB,Volume Discount,51935.59,239,17988.24,17.06,3.35,Low,True,2.74,0,1,0,0,1,0,0
P1002,AIS,Cashback,294474.29,11,23798.84,48.01,7.38,High,True,4.32,0,0,1,0,0,1,0
P1008,ACB,Cashback,232796.00521850603,344,34346.47194154314,36.3598592530523,16.181542178504646,High,False,1.0403126181019453,1,0,0,0,0,1,0
P1030,Solar Solutions,Cashback,237594.79978917676,98,46579.52618703378,22.068762728714947,3.368082129525329,Low,False,4.287918058249711,0,1,0,0,0,0,1
P1098,Controller,Volume Discount,53559.40570657388,276,38816.96716765757,44.64303387059396,17.69769579919767,Medium,False,4.390214072368058,1,0,0,0,0,1,0
P1001,E-House,Volume Discount,412849.93,439,14725.64,29.48,15.79,Low,False,3.68,0,0,1,0,0,1,0
P1065,Pump Starter and Controller,Cashback,161208.24767156216,255,27856.56240473394,1.9712761397774303,21.318737717035937,Medium,True,2.7591697478376824,1,0,0,0,1,0,0
P1055,SDF,Volume Discount,148975.42004198424,441,24950.112059418672,25.41640687343849,12.298713463199384,Medium,False,1.0,1,0,0,0,0,1,0
P1001,SDF,Loyalty Points,156888.92,23,20358.2,7.89,17.23,High,False,2.6,1,0,0,0,0,1,0
P1001,SDF,Loyalty Points,20046.2,481,30418.31,-6.98,7.95,Medium,False,4.76,0,0,1,0,1,0,0
P1047,Controller,Seasonal Offer,432769.0995007877,176,47894.77647384343,26.788991570583224,6.711544371653707,Low,True,4.338518877737354,0,0,0,1,0,0,1
P1003,Starter,Loyalty Points,28115.31,333,17437.13,15.53,11.0,High,True,4.54,0,1,0,0,0,0,1
P1011,MCCB,Seasonal Offer,71721.5963695843,344,10251.496055393944,7.336800868627494,5.461942108894062,High,False,4.460826923596315,0,0,1,0,0,1,0
P1001,AIS,Volume Discount,197380.1,258,26229.84,29.4,9.49,Low,True,2.49,0,1,0,0,0,1,0
P1004,VCU,Seasonal Offer,101932.999528276,176,14306.207163743293,11.581714100474816,3.3918972517443957,Medium,True,1.254802349013805,0,0,0,1,0,0,1
P1055,Pump Starter and Controller,Seasonal Offer,123465.65532223364,560,28264.36558601817,-5.387145061106696,15.75265512883066,High,True,2.415566906609002,0,0,1,0,1,0,0
P1025,Controller,Volume Discount,268358.76634684263,374,41093.64391301437,30.8313908360304,7.55408215549471,Medium,False,4.2123137412245,1,0,0,0,0,1,0
P1068,Starter,Loyalty Program,145748.70039344177,99,8206.730254479515,44.9967404350564,3.7899787556045657,Medium,True,5.0,0,1,0,0,0,0,1
P1004,Pump Starter and Controller,Cashback,298773.7369374004,499,5561.764062774882,-7.822737178334441,14.550452641644116,High,True,4.212085085275784,0,0,0,1,0,1,0
P1003,Pump Starter and Controller,Volume Discount,246857.4,316,39726.76,48.86,17.46,High,True,2.34,0,1,0,0,0,0,1
P1027,Modular Switches,Seasonal Offer,375605.522803958,185,43406.27782387432,-1.26480984967565,15.797941154584995,Medium,True,4.118756864416005,0,0,0,1,0,0,1
P1050,MCCB,Loyalty Program,165980.4286916411,498,1717.4277197733725,1.2399801889145674,20.68734429713981,High,True,1.4179721071177225,0,0,1,0,1,0,0
P1002,Modular Switches,Volume Discount,495449.32,268,1639.25,7.56,18.56,Low,True,3.33,0,1,0,0,1,0,0
P1062,RMU,Seasonal Offer,28822.01792111113,27,30873.91621718701,14.283176994493193,1.0973729647807555,Medium,False,1.8565201529756024,0,0,0,1,0,1,0
P1003,Pump Starter and Controller,Volume Discount,268109.59,35,37854.51,43.37,14.93,Low,False,2.98,1,0,0,0,1,0,0
P1089,Modular Switches,Seasonal Offer,182886.0979598409,190,13643.206003779236,37.291311743797415,2.124918532039155,Medium,False,4.652301473033801,0,0,1,0,0,0,1
P1094,BBT,Volume Discount,236410.52131493363,85,7553.701152032898,2.700309681042752,16.984084053797382,Low,False,4.55910105131532,1,0,0,0,0,1,0
P1002,VCB,Seasonal Offer,352999.82,253,18846.92,35.24,18.2,Low,True,2.81,0,1,0,0,1,0,0
P1011,VCB,Cashback,205841.38424121356,204,41563.00894309669,1.935079535721863,1.4509664561511115,High,True,4.443539952754066,0,0,1,0,1,0,0
P1072,VCB,Cashback,97116.44025003744,328,32301.28714715708,32.91859360949173,16.814408471571998,Medium,True,4.621041865234229,0,0,1,0,1,0,0
P1048,VCU,Volume Discount,269879.8742661047,109,44706.589041178486,25.81159020357884,14.282717017905089,Medium,False,3.355790095552281,0,0,0,1,0,0,1
P1100,Pump Starter and Controller,Loyalty Program,418183.0513302173,277,37075.09932909167,23.87486499830134,14.134337143886428,High,True,4.669057508187322,1,0,0,0,1,0,0
P1096,AIS,Cashback,319737.8687467424,300,17113.190983716046,17.936098493509387,15.81555297634392,High,False,4.415065806532176,0,0,0,1,0,1,0
P1002,RMU,Seasonal Offer,441255.08,471,31502.89,38.52,17.56,Medium,True,1.51,0,0,0,1,1,0,0
P1002,RMU,Seasonal Offer,329070.1,446,4406.43,40.65,2.47,Low,True,2.24,0,1,0,0,0,0,1
P1083,E-House,Seasonal Offer,114711.95705469504,114,25902.35895805289,25.14899986403168,3.267646295966331,Low,False,3.6420491557226233,0,0,1,0,0,0,1
P1043,Modular Switches,Volume Discount,190243.80273718692,222,12314.83005739805,6.900369915270891,4.585079652739295,Low,True,1.6327729780908145,0,1,0,0,0,0,1
P1003,Pump Starter and Controller,Loyalty Points,380744.61,407,20756.81,-6.18,3.9,High,True,4.51,0,1,0,0,0,1,0
P1055,BBT,Volume Discount,532240.0038428963,455,41753.67990071397,24.771229161213288,3.094750077809405,High,True,2.1786826055892967,1,0,0,0,0,0,1
P1030,Pump Starter and Controller,Cashback,252075.7357956805,118,16373.094561102,42.378275854370685,19.70065447570701,High,False,3.771778835643352,1,0,0,0,0,0,1
P1001,Solar Solutions,Cashback,228221.93,230,1901.21,13.68,3.92,High,False,1.63,0,0,1,0,0,0,1
P1003,Pump Starter and Controller,Loyalty Points,11076.05,487,8874.05,-2.66,14.23,High,True,3.68,0,0,0,1,1,0,0
P1088,VCB,Volume Discount,557484.7665220521,541,17632.785576725895,21.37139425951249,1.297022759902034,High,False,1.749362496673033,0,0,1,0,1,0,0
P1041,VCB,Cashback,296229.4316228365,70,36711.12218498183,55.49505781919364,10.597517582937757,Low,True,2.5489543392074885,0,0,1,0,0,1,0
P1080,VCU,Seasonal Offer,18909.926849106883,365,1043.579248395276,3.770671486851553,1.0059369010028951,Medium,False,3.49749868992484,0,1,0,0,1,0,0
P1060,MCCB,Loyalty Program,300103.7321228589,103,48864.60101842486,6.369103206083236,10.529233251601742,High,True,4.133212952521777,0,1,0,0,0,1,0
P1001,Solar Solutions,Volume Discount,137111.04,147,14565.42,17.2,8.88,Medium,False,1.19,0,0,1,0,1,0,0
P1003,Controller,Cashback,56927.3,61,4462.97,42.37,0.91,Medium,True,1.82,0,0,1,0,1,0,0
P1001,RMU,Seasonal Offer,243704.92,175,29246.62,22.67,11.24,Medium,False,4.62,0,0,0,1,0,1,0
P1009,ACB,Seasonal Offer,421654.4399750083,315,2476.230637900125,-6.562742929068256,11.42208090193552,High,False,2.147918971129209,1,0,0,0,0,0,1
P1002,E-House,Loyalty Points,133305.98,88,15121.43,24.99,12.58,High,False,2.58,0,0,0,1,0,0,1
P1094,Solar Solutions,Seasonal Offer,428797.2485587528,144,44168.11367196679,11.80855168701531,4.967257805876103,High,True,2.477631836815112,0,0,0,1,0,1,0
P1001,PSS,Loyalty Points,31678.1,293,5695.11,38.12,12.76,Medium,True,2.72,0,0,0,1,1,0,0
P1010,SDF,Loyalty Program,90177.24516803918,69,50575.55682535081,-0.7221525230812003,12.08837771196463,Medium,False,4.306836246166082,1,0,0,0,0,0,1
P1001,PSS,Cashback,498743.9,73,13626.37,-6.92,1.23,Low,False,2.29,0,1,0,0,1,0,0
P1002,VCU,Loyalty Points,185344.24,33,12983.25,23.79,18.67,High,False,4.42,1,0,0,0,0,1,0
P1083,Modular Switches,Cashback,250142.29805212884,330,49516.36655567689,56.741095261364784,18.91302463155414,High,False,5.0,0,1,0,0,0,0,1
P1001,VCB,Loyalty Points,75880.36,442,48971.94,28.28,19.87,Low,True,4.82,0,1,0,0,0,1,0
P1095,Starter,Volume Discount,219720.673357256,52,7721.341840160284,7.824557373837178,2.654385929301766,Medium,False,4.265931751386683,0,0,0,1,1,0,0
P1001,E-House,Loyalty Points,329843.93,103,47346.3,22.99,11.32,Medium,False,3.03,0,1,0,0,0,0,1
P1001,VCU,Seasonal Offer,447571.55,296,20424.42,2.45,10.29,Medium,False,2.89,1,0,0,0,0,0,1
P1002,RMU,Loyalty Points,458329.42,57,40112.13,20.31,1.49,Low,False,3.72,0,0,0,1,0,0,1
P1002,RMU,Seasonal Offer,297086.67,276,8915.5,37.67,8.06,Low,False,3.34,1,0,0,0,1,0,0
P1099,MCCB,Loyalty Program,180298.93813888077,95,37463.790439527766,36.43840752598546,11.084275969266564,High,False,1.339132379753416,0,1,0,0,1,0,0
P1002,Modular Switches,Cashback,82237.86,331,29837.42,11.47,17.35,Low,False,1.64,0,0,1,0,0,1,0
P1003,MCCB,Loyalty Points,304255.87,335,26073.32,-8.51,20.0,Medium,True,1.28,0,0,1,0,0,0,1
P1001,RMU,Volume Discount,140865.15,37,31304.08,13.46,17.62,High,False,2.72,0,0,1,0,0,0,1
P1080,PSS,Loyalty Program,134257.95890817075,459,27504.79029407497,25.45910423228357,8.389365969891205,Medium,False,4.198579154379095,1,0,0,0,0,1,0
P1073,Controller,Seasonal Offer,277415.49909299135,148,48186.21299307029,-4.474317116855353,0.6537394335455078,High,True,3.126166091451944,0,0,0,1,0,1,0
P1025,Starter,Seasonal Offer,408712.13187743205,394,28094.419256618425,39.48294596201819,11.06438017220549,Low,False,2.01790905885048,0,0,0,1,0,0,1
P1061,VCB,Loyalty Program,305967.22357936256,25,14098.149905543009,-4.6933052596439016,5.6389174332567205,Low,False,2.9815096988150955,0,0,0,1,1,0,0
P1003,Solar Solutions,Volume Discount,187192.61,477,32989.68,2.4,0.22,High,True,4.59,0,1,0,0,1,0,0
P1066,AIS,Cashback,285414.85043654026,375,43705.9101040394,54.12749275985451,22.23025247303817,High,False,2.161187499867545,0,0,1,0,0,0,1
P1033,SDF,Loyalty Program,314398.14888680854,373,34918.93788812069,17.93431380947922,13.003020797016465,Medium,False,1.3852048421991472,0,1,0,0,1,0,0
P1096,MCCB,Loyalty Program,105256.00910375432,236,32457.78642706776,45.51377007387993,20.364274235340705,Medium,True,1.8393404563953732,0,0,0,1,0,1,0
P1001,PSS,Seasonal Offer,72952.35,498,14454.48,6.28,16.65,Medium,True,2.38,0,1,0,0,1,0,0
P1061,E-House,Seasonal Offer,119220.2430566251,511,48620.60928326279,31.729954355592056,10.712980578751328,High,True,3.40561629919,0,0,1,0,0,0,1
P1002,BBT,Seasonal Offer,74611.39,42,19610.28,45.87,6.41,High,True,3.84,0,0,0,1,1,0,0
P1003,SDF,Seasonal Offer,101711.46,237,30938.74,48.39,17.92,High,True,1.56,0,0,1,0,0,1,0
P1002,AIS,Loyalty Points,119699.13,389,27275.78,29.98,11.52,Low,False,2.76,1,0,0,0,0,0,1
P1059,RMU,Loyalty Program,543374.3957696479,549,19751.727781544632,47.652211167019765,5.202976226470365,High,True,4.755721692181742,0,1,0,0,0,1,0
P1002,VCU,Volume Discount,73387.25,248,6317.81,45.78,10.35,High,True,4.79,1,0,0,0,0,1,0
