Partner_id,Product_id,Geography,Stockist_Type,Scheme_Type,Sales_Value_Last_Period,Sales_Quantity_Last_Period,MRP,Growth_Percentage,Discount_Applied,Bulk_Purchase_Tendency,New_Stockist,Feedback_Score
P1003,E-House,West,Distributor,Volume Discount,277594.21,80,2173.98,20.1,8.82,Low,False,2.28
P1002,BBT,West,Retailer,Seasonal Offer,81706.77,341,38384.79,23.35,10.28,Medium,True,1.35
P1002,Starter,West,Wholesaler,Seasonal Offer,16013.99,388,27618.41,14.29,16.16,High,True,2.19
P1003,ACB,East,Retailer,Seasonal Offer,194645.84,89,44774.65,37.72,8.8,High,False,2.02
P1003,Pump Starter and Controller,South,Distributor,Volume Discount,127210.41,421,9068.36,15.96,16.29,Medium,False,2.49
P1001,Modular Switches,North,Distributor,Volume Discount,422091.52,222,37573.7,45.5,8.28,Low,True,4.01
P1001,AIS,East,Retailer,Seasonal Offer,89424.01,43,48701.97,26.88,6.07,Low,True,3.85
P1003,PSS,West,Retailer,Cashback,418445.6,97,47403.69,21.69,6.44,High,True,3.27
P1002,ACB,East,Wholesaler,Volume Discount,203766.83,69,37036.57,3.35,19.52,Medium,False,4.2
P1001,VCU,East,Wholesaler,Cashback,122426.97,154,9358.06,39.96,16.53,Low,False,2.61
P1002,Solar Solutions,South,Retailer,Loyalty Points,354669.55,313,49827.04,48.71,7.59,Medium,True,4.18
P1003,PSS,North,Wholesaler,Cashback,344463.4,59,32126.8,-4.12,14.05,Medium,True,3.04
P1002,MCCB,West,Wholesaler,Volume Discount,493373.33,373,29325.21,-5.75,2.91,High,False,1.77
P1003,Starter,South,Wholesaler,Loyalty Points,426063.39,229,24365.77,3.1,2.07,High,True,2.77
P1002,PSS,West,Retailer,Cashback,63892.82,285,5109.96,-8.58,19.94,Medium,False,4.63
P1002,ACB,West,Distributor,Volume Discount,266232.04,369,40512.42,33.78,8.47,Low,False,1.64
P1002,AIS,West,Retailer,Volume Discount,420225.67,138,38832.23,27.16,8.81,High,True,1.4
P1002,RMU,West,Wholesaler,Seasonal Offer,79643.87,204,38276.46,39.69,12.89,Medium,False,1.09
P1003,PSS,West,Wholesaler,Cashback,440288.02,124,40377.64,36.11,5.88,High,True,3.92
P1002,ACB,North,Retailer,Cashback,66736.7,191,22890.95,33.66,6.26,Low,False,1.82
P1002,AIS,West,Wholesaler,Cashback,256393.36,288,35220.99,32.83,14.81,High,False,4.39
P1002,Controller,South,Wholesaler,Loyalty Points,91429.7,131,32126.16,6.51,4.52,Medium,False,4.45
P1002,RMU,East,Retailer,Loyalty Points,361379.03,327,6653.12,-6.0,18.84,Medium,False,3.44
P1002,Starter,East,Wholesaler,Seasonal Offer,20146.58,329,46054.18,6.6,13.48,High,True,2.28
P1002,BBT,South,Wholesaler,Seasonal Offer,251855.02,195,9673.37,19.43,11.47,High,False,3.3
P1003,BBT,East,Distributor,Volume Discount,446233.13,397,18595.23,25.47,13.34,High,False,3.71
P1002,Controller,West,Distributor,Volume Discount,459100.88,122,33795.72,-6.07,18.89,High,False,2.46
P1003,MCCB,East,Distributor,Seasonal Offer,18762.15,62,9520.91,30.72,2.08,Low,False,2.61
P1003,Pump Starter and Controller,South,Distributor,Loyalty Points,483677.93,363,7991.89,37.05,18.16,Low,False,3.05
P1002,VCB,West,Distributor,Loyalty Points,230415.79,287,48282.08,37.89,2.61,Low,False,1.65
P1001,ACB,South,Retailer,Volume Discount,485525.92,125,45370.57,43.57,12.88,Low,True,2.43
P1001,VCU,North,Distributor,Cashback,43609.14,163,29747.13,17.17,15.82,Low,True,1.95
P1002,PSS,South,Wholesaler,Volume Discount,112978.98,238,42048.69,7.18,3.29,High,True,4.87
P1003,Pump Starter and Controller,South,Retailer,Cashback,383831.66,466,39416.9,20.98,2.38,Medium,False,3.77
P1002,PSS,North,Distributor,Cashback,439889.71,301,32793.8,10.23,15.49,High,False,1.77
P1001,VCU,West,Wholesaler,Seasonal Offer,497496.28,74,37731.48,17.26,9.47,Medium,False,2.03
P1002,PSS,South,Wholesaler,Cashback,384478.81,459,15571.18,32.85,14.38,Low,False,2.07
P1003,Solar Solutions,East,Retailer,Cashback,300293.05,159,42885.19,16.33,1.1,High,False,3.49
P1002,Controller,North,Distributor,Loyalty Points,431173.63,375,38400.01,6.46,13.52,High,False,2.74
P1001,Solar Solutions,West,Retailer,Loyalty Points,330197.04,137,43988.31,-2.59,2.29,Medium,False,1.91
P1001,SDF,South,Retailer,Volume Discount,211235.87,122,11637.38,4.69,4.61,Medium,False,3.66
P1001,Starter,East,Retailer,Cashback,301415.2,348,16975.08,19.03,10.6,Low,False,3.0
P1003,RMU,West,Retailer,Seasonal Offer,477576.87,422,37765.33,28.56,15.98,Low,True,1.76
P1001,AIS,West,Wholesaler,Cashback,49626.22,124,9678.26,-2.63,15.04,High,False,2.41
P1003,SDF,South,Wholesaler,Cashback,198557.8,484,26842.14,-8.94,15.41,High,False,2.01
P1003,Pump Starter and Controller,North,Wholesaler,Loyalty Points,221832.45,232,4892.84,2.36,11.42,Medium,False,1.8
P1002,Modular Switches,South,Wholesaler,Loyalty Points,274482.25,67,21087.75,20.53,1.42,Low,False,4.38
P1001,Controller,West,Distributor,Loyalty Points,438197.86,446,13269.25,37.74,11.29,Low,False,1.96
P1003,MCCB,West,Retailer,Seasonal Offer,462260.45,454,27970.04,9.87,5.16,Low,True,3.09
P1001,Pump Starter and Controller,West,Wholesaler,Loyalty Points,418865.91,484,20048.11,32.85,15.13,Low,False,1.75
P1001,PSS,North,Wholesaler,Cashback,111054.78,130,19037.65,12.68,13.5,Medium,True,3.81
P1003,VCB,South,Wholesaler,Cashback,331288.52,225,4440.24,27.2,4.84,Low,False,1.5
P1002,Controller,South,Retailer,Seasonal Offer,58249.15,93,42488.22,-1.39,3.66,Low,False,1.09
P1003,Starter,East,Retailer,Loyalty Points,450067.1,235,40198.27,32.8,18.61,Medium,True,2.86
P1002,PSS,East,Retailer,Seasonal Offer,319281.13,246,28701.14,37.73,6.31,Low,False,1.18
P1003,AIS,South,Retailer,Seasonal Offer,27203.58,458,7654.09,2.08,18.96,Low,True,1.48
P1003,Solar Solutions,East,Distributor,Loyalty Points,197846.36,400,48856.74,0.03,6.27,Medium,True,2.14
P1001,RMU,North,Retailer,Loyalty Points,393609.74,480,45602.25,26.22,3.93,Medium,True,4.78
P1002,BBT,North,Distributor,Seasonal Offer,106938.49,371,24739.2,45.56,2.42,High,False,2.49
P1001,Controller,South,Wholesaler,Seasonal Offer,363822.42,394,23835.44,24.4,16.17,Medium,False,2.13
P1003,E-House,West,Distributor,Cashback,154817.52,14,33441.82,6.1,12.38,Low,True,2.83
P1002,Solar Solutions,West,Retailer,Volume Discount,490055.68,55,27528.89,40.88,6.52,Medium,True,3.4
P1002,ACB,North,Distributor,Cashback,455688.21,212,35654.71,6.45,18.86,High,False,3.63
P1002,Modular Switches,West,Wholesaler,Seasonal Offer,319799.17,192,32045.92,43.8,3.72,High,False,2.91
P1001,Modular Switches,North,Retailer,Cashback,333353.26,217,8753.07,34.27,19.8,Medium,False,1.3
P1002,E-House,West,Wholesaler,Volume Discount,381480.11,275,44056.28,49.81,15.94,Medium,False,4.99
P1001,Controller,North,Wholesaler,Loyalty Points,110380.85,437,43109.42,36.53,8.01,High,True,4.57
P1002,ACB,West,Wholesaler,Loyalty Points,465887.83,300,2512.1,14.31,11.42,Medium,True,2.55
P1003,VCU,North,Retailer,Volume Discount,336460.99,475,33372.03,-6.36,12.01,High,True,4.85
P1001,MCCB,West,Retailer,Volume Discount,261899.37,292,26706.63,44.84,2.42,High,False,1.51
P1002,PSS,East,Retailer,Volume Discount,455647.79,218,44842.86,39.71,14.06,High,True,4.63
P1001,Solar Solutions,North,Distributor,Loyalty Points,353154.97,279,48216.05,47.9,9.73,High,False,4.82
P1001,Modular Switches,North,Distributor,Loyalty Points,146645.1,372,17979.46,-0.18,4.89,High,True,3.27
P1002,RMU,East,Wholesaler,Loyalty Points,104331.56,63,15812.32,6.03,13.09,Medium,False,4.99
P1003,Modular Switches,South,Distributor,Loyalty Points,417887.67,217,45582.07,30.31,12.21,Medium,False,2.97
P1003,Modular Switches,East,Wholesaler,Cashback,493648.82,163,19919.98,23.77,0.16,Medium,False,3.52
P1001,Controller,West,Wholesaler,Cashback,51746.99,498,25424.6,19.81,8.3,Medium,True,4.35
P1002,Starter,South,Retailer,Seasonal Offer,233132.58,142,16512.77,41.96,10.51,Medium,True,4.52
P1001,Starter,East,Wholesaler,Loyalty Points,161387.34,464,1184.71,-3.56,5.51,Medium,True,4.5
P1003,VCB,East,Distributor,Seasonal Offer,234493.59,321,18283.9,3.6,10.06,High,False,1.94
P1003,MCCB,South,Wholesaler,Cashback,102582.34,304,35262.65,25.42,12.29,Medium,True,2.4
P1003,Solar Solutions,North,Distributor,Cashback,81703.85,281,7445.54,39.05,1.23,High,True,1.94
P1002,E-House,West,Retailer,Seasonal Offer,68568.4,46,32533.81,-3.05,12.12,Low,True,1.04
P1001,Pump Starter and Controller,East,Distributor,Cashback,35100.47,298,42295.11,5.71,12.58,High,False,1.39
P1001,RMU,South,Wholesaler,Cashback,206491.44,142,29964.43,38.15,16.59,High,True,4.82
P1003,SDF,North,Wholesaler,Seasonal Offer,152792.69,302,45911.19,20.01,11.7,Medium,False,3.41
P1003,Solar Solutions,East,Retailer,Seasonal Offer,460326.7,427,3626.63,4.0,17.44,Low,True,3.43
P1002,BBT,West,Wholesaler,Cashback,157104.48,17,16411.11,2.55,0.17,High,True,2.21
P1001,ACB,East,Retailer,Cashback,43737.56,328,18330.48,-2.7,19.94,High,True,2.69
P1002,VCB,West,Distributor,Seasonal Offer,298123.54,153,7644.56,7.98,10.53,Low,False,3.69
P1002,SDF,South,Distributor,Seasonal Offer,320035.64,74,39664.22,45.16,5.3,Low,False,4.26
P1003,VCB,East,Wholesaler,Volume Discount,388484.53,34,22756.55,10.48,14.83,High,True,4.06
P1001,SDF,West,Retailer,Loyalty Points,469302.66,374,19105.08,42.07,4.13,High,False,4.41
P1003,VCU,North,Distributor,Seasonal Offer,15721.83,331,22394.46,33.76,1.66,Low,False,2.2
P1001,VCU,South,Retailer,Loyalty Points,117267.84,156,41961.4,20.04,7.26,High,False,1.61
P1003,VCU,West,Retailer,Volume Discount,41674.48,335,8839.83,29.44,18.92,High,False,4.71
P1001,MCCB,North,Distributor,Volume Discount,203084.03,130,9180.47,-1.0,12.28,Medium,False,4.87
P1002,VCB,South,Distributor,Volume Discount,15567.96,148,47765.71,13.88,5.76,High,True,1.34
P1002,VCB,West,Distributor,Seasonal Offer,32518.18,153,31651.11,-0.52,13.87,Medium,True,2.75
P1001,E-House,South,Retailer,Loyalty Points,266466.97,475,9330.2,48.18,13.96,High,False,4.08
P1001,ACB,North,Retailer,Seasonal Offer,403475.83,130,15265.01,36.61,2.13,High,True,3.11
P1001,E-House,North,Retailer,Volume Discount,179529.66,105,29446.26,46.84,15.78,Low,True,3.13
P1002,Modular Switches,North,Wholesaler,Seasonal Offer,446011.59,33,32521.52,18.11,7.85,Medium,False,1.98
P1001,E-House,East,Distributor,Loyalty Points,220039.91,66,4202.48,-0.39,16.6,Medium,True,4.34
P1003,SDF,North,Distributor,Seasonal Offer,77045.09,372,9576.64,14.69,19.06,Medium,False,4.26
P1002,Pump Starter and Controller,East,Wholesaler,Seasonal Offer,258333.0,372,22793.31,32.83,8.58,Low,False,3.42
P1002,ACB,East,Wholesaler,Cashback,167799.62,227,5186.73,0.79,9.43,Low,True,2.8
P1003,SDF,North,Retailer,Volume Discount,15451.76,251,8534.01,35.58,9.03,Low,False,3.12
P1001,AIS,North,Retailer,Cashback,169469.96,419,5297.55,12.28,15.34,Medium,False,4.67
P1003,SDF,North,Wholesaler,Cashback,377353.23,433,6178.39,10.02,11.6,High,True,4.7
P1002,E-House,West,Wholesaler,Volume Discount,170405.44,261,34852.18,26.92,4.93,Low,False,2.8
P1002,Pump Starter and Controller,West,Distributor,Loyalty Points,242966.98,297,3625.05,0.57,7.34,High,False,2.15
P1003,ACB,South,Distributor,Loyalty Points,83744.09,260,21877.22,24.65,10.06,Low,True,1.89
P1003,PSS,South,Retailer,Seasonal Offer,204283.29,400,47711.03,28.9,18.08,Medium,True,3.1
P1003,PSS,South,Retailer,Seasonal Offer,482459.35,223,29036.07,28.29,10.29,Low,True,2.89
P1001,VCB,North,Distributor,Volume Discount,324212.39,276,41146.56,-1.37,11.78,Low,False,1.17
P1001,MCCB,North,Wholesaler,Seasonal Offer,470922.46,458,42401.24,12.08,5.86,Low,False,2.28
P1001,RMU,East,Wholesaler,Seasonal Offer,152438.63,89,30623.61,13.09,19.51,Low,False,1.11
P1001,Pump Starter and Controller,North,Distributor,Loyalty Points,473924.32,389,25341.82,37.7,12.83,Low,False,1.07
P1003,RMU,North,Retailer,Loyalty Points,470926.1,255,9569.18,15.74,7.74,High,False,4.59
P1001,Starter,East,Distributor,Seasonal Offer,266443.66,439,24034.76,9.66,12.74,High,False,4.85
P1003,VCB,North,Wholesaler,Volume Discount,492019.99,467,24215.68,41.22,0.62,High,False,2.76
P1002,Controller,West,Wholesaler,Cashback,330280.65,246,15530.16,34.06,11.02,High,True,2.95
P1003,BBT,North,Retailer,Loyalty Points,162718.83,260,32567.34,9.56,19.42,Medium,True,3.37
P1002,Controller,North,Distributor,Cashback,32477.76,77,12860.14,41.84,5.55,High,True,1.51
P1003,Controller,East,Retailer,Loyalty Points,338668.82,216,43431.23,31.03,7.33,Low,True,1.05
P1002,Solar Solutions,North,Retailer,Loyalty Points,488826.96,54,14408.22,10.05,8.0,High,False,4.0
P1001,Pump Starter and Controller,South,Retailer,Seasonal Offer,231084.43,396,47319.52,16.78,18.25,Low,True,1.41
P1001,AIS,East,Retailer,Seasonal Offer,318772.32,24,33629.75,26.43,17.53,Medium,False,1.0
P1003,Pump Starter and Controller,South,Distributor,Loyalty Points,200671.13,274,32025.38,2.15,12.01,Low,False,3.58
P1002,ACB,North,Wholesaler,Volume Discount,348754.24,70,7296.54,24.54,8.89,High,False,4.2
P1001,RMU,West,Distributor,Seasonal Offer,76487.12,467,47200.29,47.81,15.26,High,False,1.43
P1002,E-House,East,Retailer,Volume Discount,452836.52,442,4094.92,5.11,16.29,Low,False,1.31
P1002,Pump Starter and Controller,East,Distributor,Cashback,320861.83,204,39685.79,48.01,18.8,High,False,2.65
P1001,Modular Switches,South,Distributor,Cashback,246786.88,494,2790.5,13.54,12.83,Low,True,2.49
P1003,Pump Starter and Controller,East,Wholesaler,Seasonal Offer,462286.57,193,31999.17,-1.9,1.57,Medium,True,2.3
P1002,SDF,East,Wholesaler,Seasonal Offer,172347.88,126,2685.6,-3.47,18.91,Medium,True,4.63
P1003,ACB,South,Wholesaler,Cashback,26668.52,23,28398.56,29.54,12.38,High,True,1.45
P1001,RMU,North,Distributor,Volume Discount,370242.79,107,24128.94,41.28,16.08,Medium,True,3.56
P1002,Controller,South,Retailer,Volume Discount,261014.98,487,35840.41,9.57,8.7,Low,False,3.59
P1002,AIS,East,Wholesaler,Seasonal Offer,396122.14,486,31534.18,47.31,18.18,Low,True,4.61
P1002,VCU,North,Distributor,Loyalty Points,88740.28,135,33074.63,36.4,2.34,Low,False,1.38
P1003,MCCB,West,Wholesaler,Seasonal Offer,314752.05,461,19233.19,1.63,10.05,Medium,True,2.12
P1001,Pump Starter and Controller,South,Wholesaler,Volume Discount,418552.71,150,30717.52,1.52,3.66,Medium,True,2.39
P1001,Solar Solutions,North,Retailer,Loyalty Points,483921.39,45,47725.78,5.92,9.52,High,False,1.74
P1001,MCCB,East,Wholesaler,Cashback,172464.74,247,40049.99,-1.3,12.09,Low,False,3.87
P1001,MCCB,East,Distributor,Loyalty Points,308570.1,117,28591.6,13.96,16.33,High,True,2.0
P1003,E-House,North,Retailer,Seasonal Offer,121195.53,68,5670.4,8.73,17.9,Medium,True,4.89
P1002,RMU,North,Wholesaler,Seasonal Offer,362172.45,319,5266.95,32.22,0.66,Medium,False,4.03
P1001,RMU,West,Wholesaler,Loyalty Points,144291.44,498,9363.17,4.16,17.43,Low,True,4.57
P1003,SDF,West,Distributor,Volume Discount,351220.56,389,28328.09,48.61,19.83,Low,False,2.4
P1003,VCB,East,Retailer,Seasonal Offer,224563.89,67,13548.74,23.44,10.47,Low,False,3.26
P1003,AIS,West,Retailer,Seasonal Offer,361102.66,138,41048.24,8.7,7.58,Low,False,4.97
P1003,BBT,North,Distributor,Cashback,444068.76,320,38361.23,23.3,9.71,High,True,3.76
P1003,VCU,South,Retailer,Seasonal Offer,17847.57,47,20062.6,-5.88,9.98,High,True,1.06
P1002,VCU,East,Distributor,Loyalty Points,80465.65,342,44762.17,14.04,8.65,Medium,True,4.73
P1003,ACB,South,Retailer,Loyalty Points,71578.05,378,25934.83,6.83,15.17,High,False,3.6
P1002,MCCB,South,Retailer,Volume Discount,54363.83,272,23327.24,-0.12,10.64,Medium,True,3.07
P1003,SDF,West,Retailer,Cashback,489198.82,73,32598.27,19.54,14.78,Low,True,3.99
P1001,E-House,West,Distributor,Cashback,491778.98,452,34370.06,35.25,12.59,Medium,True,1.79
P1003,Starter,South,Distributor,Cashback,297413.93,54,24394.77,6.99,12.62,High,True,2.15
P1003,E-House,East,Wholesaler,Cashback,310801.52,333,28016.28,49.09,10.0,Low,True,2.59
P1003,AIS,North,Wholesaler,Loyalty Points,466685.85,321,19226.71,-8.53,14.12,High,True,1.58
P1003,Starter,South,Distributor,Volume Discount,242610.63,330,45359.85,13.1,8.86,Low,True,4.04
P1003,VCB,North,Wholesaler,Seasonal Offer,127989.46,165,41374.52,26.05,9.21,Medium,False,1.4
P1003,BBT,West,Distributor,Loyalty Points,106218.71,261,15695.46,36.82,16.73,Low,False,2.72
P1001,ACB,East,Retailer,Volume Discount,440322.18,480,17282.62,40.84,16.43,Medium,False,2.0
P1003,Controller,South,Wholesaler,Cashback,363614.07,369,5903.08,20.35,11.61,Medium,False,4.5
P1003,PSS,North,Wholesaler,Seasonal Offer,272466.79,492,48917.8,42.28,7.55,High,False,2.29
P1002,VCB,South,Wholesaler,Cashback,441384.32,275,24172.86,13.63,4.07,Medium,False,3.95
P1002,Modular Switches,North,Retailer,Loyalty Points,173389.05,322,9581.96,8.78,11.29,High,True,2.43
P1002,Starter,North,Retailer,Cashback,224884.88,320,14477.42,22.77,7.51,Low,False,3.97
P1002,Pump Starter and Controller,West,Wholesaler,Cashback,84795.53,329,42983.13,4.42,8.9,Medium,False,2.4
P1002,VCB,East,Retailer,Cashback,490595.43,217,15629.38,34.6,10.84,High,True,1.83
P1003,Modular Switches,South,Wholesaler,Cashback,348913.83,20,1547.43,8.45,7.96,Low,True,2.91
P1001,Modular Switches,South,Distributor,Volume Discount,109173.26,434,39753.12,11.06,0.07,Medium,True,2.54
P1001,Solar Solutions,South,Distributor,Seasonal Offer,193507.5,408,44115.94,11.23,17.92,High,True,4.79
P1002,Controller,South,Wholesaler,Loyalty Points,464917.55,78,13517.59,14.73,19.37,Low,False,1.21
P1002,PSS,East,Wholesaler,Cashback,363177.23,155,7102.88,35.26,7.19,Low,False,3.09
P1002,Solar Solutions,East,Distributor,Loyalty Points,443168.48,38,43503.5,21.08,7.71,Medium,True,3.44
P1003,Pump Starter and Controller,South,Retailer,Volume Discount,466709.42,147,42678.56,30.3,7.91,High,False,4.71
P1002,Modular Switches,South,Distributor,Loyalty Points,158276.57,301,10845.37,5.25,15.84,Low,True,4.22
P1002,PSS,East,Retailer,Seasonal Offer,230922.03,60,41925.47,20.79,16.6,High,True,1.49
P1003,MCCB,North,Wholesaler,Cashback,439440.07,198,42982.75,-7.59,11.73,Low,False,4.39
P1001,Starter,South,Distributor,Loyalty Points,368916.75,371,29070.14,5.29,2.97,Low,True,4.51
P1003,ACB,West,Retailer,Seasonal Offer,17086.25,241,16893.62,37.03,4.27,Low,True,2.01
P1002,Controller,West,Wholesaler,Seasonal Offer,187896.47,36,22170.86,28.55,11.96,Low,False,3.96
P1002,E-House,South,Wholesaler,Loyalty Points,284298.19,387,3173.04,2.86,8.62,Low,True,4.22
P1002,BBT,West,Distributor,Loyalty Points,270903.74,133,6596.57,-4.42,16.32,Low,False,2.45
P1001,PSS,South,Retailer,Volume Discount,78432.33,332,49819.86,-2.26,17.81,Medium,True,3.05
P1003,VCB,North,Retailer,Cashback,379688.08,42,25227.92,22.93,19.05,High,False,4.76
P1002,VCU,South,Wholesaler,Seasonal Offer,221714.47,313,5509.84,24.67,15.02,Low,False,2.56
P1002,SDF,East,Distributor,Seasonal Offer,308687.99,95,8230.21,-6.29,0.69,Low,False,4.77
P1002,BBT,East,Wholesaler,Seasonal Offer,419530.97,440,44298.24,0.96,13.15,Low,False,3.42
P1003,PSS,North,Distributor,Seasonal Offer,438124.37,497,42003.38,35.28,5.21,Medium,True,3.44
P1003,ACB,West,Distributor,Cashback,49851.37,371,39261.48,26.79,0.74,Low,False,3.51
P1003,RMU,North,Wholesaler,Loyalty Points,108459.06,26,44362.52,47.58,6.59,High,True,1.55
P1002,Starter,West,Wholesaler,Volume Discount,444047.32,181,9209.96,-2.29,0.8,Low,True,2.79
P1001,MCCB,East,Distributor,Volume Discount,447497.83,193,2857.57,16.93,16.29,Low,True,4.63
P1001,E-House,South,Wholesaler,Loyalty Points,341328.75,160,45004.22,19.24,18.52,Medium,False,2.8
P1001,VCB,East,Wholesaler,Volume Discount,258319.69,77,10208.29,48.94,9.17,High,True,1.68
P1003,VCB,East,Wholesaler,Loyalty Points,306333.62,74,36799.16,0.79,2.82,High,False,2.87
P1001,VCB,South,Distributor,Loyalty Points,19149.01,39,9271.61,19.08,5.13,Medium,False,4.88
P1003,RMU,West,Distributor,Volume Discount,280314.42,40,15084.48,-8.47,1.59,High,False,2.55
P1002,SDF,East,Distributor,Loyalty Points,130643.71,160,30015.47,-6.73,18.28,High,True,4.18
P1001,PSS,North,Retailer,Cashback,85674.76,371,10513.6,4.54,15.9,Low,True,4.96
P1002,PSS,East,Wholesaler,Cashback,266205.04,356,1095.29,12.75,1.34,High,False,3.69
P1003,AIS,South,Retailer,Volume Discount,101997.13,285,12243.22,-9.7,12.68,High,True,1.97
P1003,PSS,North,Retailer,Volume Discount,179844.1,173,28949.86,19.85,13.67,High,False,3.12
P1003,AIS,North,Wholesaler,Seasonal Offer,31635.81,385,6445.7,41.59,17.09,High,False,1.63
P1002,RMU,North,Wholesaler,Loyalty Points,53967.93,346,30203.67,26.42,3.55,Low,False,3.55
P1003,Modular Switches,South,Distributor,Seasonal Offer,43831.39,314,33438.68,7.13,11.64,Medium,True,2.23
P1003,Modular Switches,West,Wholesaler,Volume Discount,370822.38,208,25020.62,29.48,12.04,Low,False,1.74
P1002,Starter,North,Wholesaler,Loyalty Points,179970.56,284,29430.06,27.56,3.83,High,True,3.63
P1002,AIS,South,Wholesaler,Seasonal Offer,333766.71,15,31039.15,-8.42,9.76,Low,True,3.63
P1001,Starter,West,Wholesaler,Cashback,445289.56,167,19917.68,47.84,18.33,High,False,2.82
P1001,SDF,East,Wholesaler,Cashback,186511.15,400,2879.02,10.91,0.68,Low,True,4.7
P1003,ACB,South,Distributor,Seasonal Offer,360816.53,341,16389.3,49.33,16.13,Medium,False,4.36
P1001,SDF,East,Retailer,Seasonal Offer,261535.6,240,5346.15,-4.31,6.42,Low,False,3.88
P1001,Starter,East,Retailer,Loyalty Points,226963.72,56,37241.2,31.52,3.9,Low,False,2.61
P1003,SDF,West,Retailer,Loyalty Points,221531.24,199,22955.93,29.81,14.31,High,True,3.08
