Partner_id,Product_id,Geography,Stockist_Type,Scheme_Type,Sales_Value_Last_Period,Sales_Quantity_Last_Period,MRP,Growth_Percentage,Discount_Applied,Bulk_Purchase_Tendency,New_Stockist,Feedback_Score
P1003,Solar Solutions,North,Wholesaler,Cashback,377427.39,252,36582.32,48.51,6.3,Low,True,3.38
P1001,Solar Solutions,East,Distributor,Cashback,248472.08,71,48417.81,-4.74,2.76,High,True,3.26
P1003,Solar Solutions,West,Wholesaler,Cashback,84171.26,399,20392.14,41.73,9.99,Medium,True,3.24
P1002,Solar Solutions,South,Retailer,Cashback,42400.22,446,43389.62,-8.67,9.9,High,True,2.91
P1002,Solar Solutions,East,Distributor,Cashback,148061.34,447,11671.12,-4.85,0.19,High,False,1.41
P1003,Solar Solutions,North,Retailer,Cashback,428678.04,12,33093.36,43.95,13.54,Low,False,3.26
P1002,Solar Solutions,South,Distributor,Cashback,188668.73,286,26472.13,25.39,9.64,Low,True,3.79
P1003,Solar Solutions,South,Wholesaler,Cashback,479540.7,443,10875.31,-5.9,15.52,Low,True,2.91
P1002,Solar Solutions,South,Retailer,Cashback,451358.47,247,7741.3,25.25,0.06,High,True,4.33
P1003,Solar Solutions,East,Retailer,Cashback,442824.59,338,31780.05,0.94,0.25,High,False,2.88
P1003,Solar Solutions,East,Distributor,Cashback,348357.24,125,47079.51,20.47,15.68,Medium,True,1.81
P1002,Solar Solutions,East,Retailer,Cashback,476916.13,437,23163.56,-4.41,4.88,Low,True,4.97
P1001,Solar Solutions,North,Wholesaler,Cashback,451411.12,488,17645.89,36.48,5.16,Medium,False,3.68
P1002,Solar Solutions,North,Wholesaler,Cashback,297231.07,478,29276.55,17.17,17.32,Low,False,1.55
P1002,Solar Solutions,South,Wholesaler,Cashback,247942.52,446,13060.6,24.98,11.89,Medium,False,4.01
P1002,Solar Solutions,South,Retailer,Cashback,139015.2,489,38100.98,10.98,18.23,Low,False,4.07
P1002,Solar Solutions,East,Distributor,Cashback,373866.73,481,18165.43,5.65,11.07,Low,True,1.64
P1003,Solar Solutions,South,Wholesaler,Cashback,171950.96,222,39109.9,44.8,12.11,High,True,4.0
P1001,Solar Solutions,East,Distributor,Cashback,137063.78,490,29987.36,48.86,19.85,Medium,True,3.3
P1001,Solar Solutions,South,Retailer,Cashback,247672.98,498,46298.65,46.6,16.31,Medium,True,4.35
P1002,Solar Solutions,North,Retailer,Cashback,150244.79,21,48708.24,10.79,16.2,Low,True,2.24
P1002,Solar Solutions,North,Distributor,Cashback,317382.33,181,37650.62,10.64,16.69,Low,True,2.79
P1001,Solar Solutions,East,Distributor,Cashback,214646.61,219,37412.41,43.23,8.05,Medium,False,2.67
P1001,Solar Solutions,South,Retailer,Cashback,176437.23,294,9585.16,4.34,13.62,Medium,False,2.9
P1001,Solar Solutions,North,Distributor,Cashback,426946.48,178,24455.65,0.05,6.08,Medium,False,3.98
P1002,Solar Solutions,East,Distributor,Cashback,400990.65,94,32062.02,21.73,2.0,Low,True,4.0
P1003,Solar Solutions,West,Distributor,Cashback,423394.77,241,13527.94,16.3,1.03,Low,True,4.64
P1003,Solar Solutions,West,Distributor,Cashback,202289.89,129,24827.51,-4.17,9.45,Medium,True,4.78
P1001,Solar Solutions,South,Wholesaler,Cashback,276282.84,237,11127.02,44.52,17.23,High,True,1.83
P1001,Solar Solutions,West,Wholesaler,Cashback,95433.55,92,29637.33,33.72,8.61,High,False,2.84
P1001,Solar Solutions,South,Distributor,Cashback,139877.93,278,30390.26,2.94,2.1,High,True,1.4
P1003,Solar Solutions,South,Retailer,Cashback,434009.57,15,12454.02,5.62,8.95,Low,False,2.08
P1001,Solar Solutions,West,Wholesaler,Cashback,29308.55,448,15912.46,23.37,2.35,Medium,False,1.58
P1003,Solar Solutions,West,Wholesaler,Cashback,199536.48,206,23876.65,22.83,6.64,Low,True,1.32
P1002,Solar Solutions,East,Retailer,Cashback,50165.11,468,3876.53,32.45,4.8,Medium,False,2.87
P1001,Solar Solutions,East,Wholesaler,Cashback,62566.77,131,16989.91,19.29,16.79,High,True,2.91
P1002,Solar Solutions,West,Wholesaler,Cashback,344544.01,423,21407.84,26.8,7.08,High,False,4.19
P1002,Solar Solutions,West,Wholesaler,Cashback,73532.07,223,46051.93,32.6,6.75,Low,True,3.97
P1003,Solar Solutions,West,Distributor,Cashback,394089.53,67,28138.79,46.73,8.83,Medium,False,4.99
P1003,Solar Solutions,South,Distributor,Cashback,219665.39,71,25580.37,18.22,4.01,High,True,4.33
P1003,Solar Solutions,East,Wholesaler,Cashback,270243.44,311,37931.94,5.71,0.31,Low,True,1.9
P1002,Solar Solutions,West,Retailer,Cashback,177064.83,170,38350.58,-1.09,17.4,High,True,3.14
P1003,Solar Solutions,North,Retailer,Cashback,369882.4,159,4354.37,1.88,11.11,Medium,True,3.63
P1002,Solar Solutions,East,Distributor,Cashback,86645.49,381,32659.73,-2.05,11.8,Medium,True,3.59
P1002,Solar Solutions,West,Retailer,Cashback,26941.61,146,13709.86,-8.74,19.78,High,False,2.65
P1002,Solar Solutions,South,Retailer,Cashback,277010.06,196,17097.12,31.06,9.42,Medium,True,2.06
P1003,Solar Solutions,West,Distributor,Cashback,411751.42,263,2345.71,39.88,18.85,Low,False,1.22
P1001,Solar Solutions,South,Wholesaler,Cashback,343309.74,444,35067.33,43.39,1.99,Medium,False,4.76
P1003,Solar Solutions,South,Retailer,Cashback,320437.54,171,43869.18,18.19,4.55,Low,False,3.91
P1001,Solar Solutions,West,Retailer,Cashback,463705.53,207,24228.15,13.46,17.75,Medium,True,4.18
P1002,Solar Solutions,South,Retailer,Cashback,217200.94,191,25591.37,26.68,15.69,Medium,False,3.03
P1002,Solar Solutions,North,Wholesaler,Cashback,301513.9,480,32998.64,23.24,15.61,Medium,False,3.28
P1002,Solar Solutions,South,Retailer,Cashback,380430.1,271,43512.04,49.29,8.12,High,False,4.75
P1001,Solar Solutions,East,Wholesaler,Cashback,274778.26,335,41183.14,-7.13,0.03,Low,False,3.08
P1001,Solar Solutions,West,Distributor,Cashback,17792.86,70,28025.04,12.37,3.33,Low,False,2.35
P1001,Solar Solutions,North,Wholesaler,Cashback,322005.2,416,22114.65,-8.58,14.11,Medium,True,1.74
P1003,Solar Solutions,East,Distributor,Cashback,219698.84,218,32822.91,-2.27,15.27,High,True,4.02
P1003,Solar Solutions,South,Wholesaler,Cashback,428721.37,306,45472.48,24.88,10.6,High,True,2.35
P1001,Solar Solutions,North,Retailer,Cashback,239215.48,10,41214.56,33.14,9.15,Medium,True,4.99
P1001,Solar Solutions,West,Distributor,Cashback,27078.3,205,37086.21,49.44,17.35,Medium,True,1.21
P1002,Solar Solutions,West,Distributor,Cashback,151086.29,118,20845.31,31.26,12.59,High,True,1.59
P1003,Solar Solutions,South,Wholesaler,Cashback,311935.92,391,40323.55,1.06,1.11,Low,False,1.04
P1002,Solar Solutions,South,Wholesaler,Cashback,195530.67,180,8964.21,2.72,18.81,Medium,False,4.75
P1002,Solar Solutions,East,Distributor,Cashback,486490.71,135,41727.42,19.26,11.37,Medium,False,3.19
P1003,Solar Solutions,North,Wholesaler,Cashback,318928.9,67,38557.32,13.07,7.79,Low,True,1.99
P1001,Solar Solutions,North,Wholesaler,Cashback,304825.27,475,6250.1,19.19,16.7,High,True,3.36
P1003,Solar Solutions,South,Retailer,Cashback,365929.2,29,37101.9,35.97,10.53,Low,False,3.83
P1002,Solar Solutions,North,Wholesaler,Cashback,194936.68,141,2847.9,22.82,0.9,Medium,True,2.2
P1003,Solar Solutions,West,Wholesaler,Cashback,126682.74,396,18479.52,25.26,2.02,Low,True,1.46
P1002,Solar Solutions,South,Retailer,Cashback,15157.94,94,24449.83,-5.88,8.52,Medium,True,3.42
P1001,Solar Solutions,East,Distributor,Cashback,411996.03,29,10993.66,19.59,8.23,Low,True,1.52
P1001,Solar Solutions,North,Retailer,Cashback,236293.34,276,7366.41,3.07,3.19,High,True,2.71
P1002,Solar Solutions,South,Distributor,Cashback,354502.46,130,12000.03,20.56,10.73,Low,True,4.31
P1001,Solar Solutions,West,Retailer,Cashback,135177.7,55,10384.99,49.35,15.4,Low,True,3.08
P1002,Solar Solutions,West,Distributor,Cashback,69744.22,198,21488.05,23.89,5.44,High,True,1.15
P1002,Solar Solutions,East,Wholesaler,Cashback,483364.67,220,19912.54,1.37,7.47,Medium,False,2.83
P1002,Solar Solutions,East,Distributor,Cashback,271692.61,267,41548.0,44.56,0.2,Low,True,2.31
P1001,Solar Solutions,South,Wholesaler,Cashback,387878.79,445,30056.7,48.56,6.65,Medium,False,1.45
P1003,Solar Solutions,North,Retailer,Cashback,467486.2,310,17332.17,34.84,10.83,High,True,2.26
P1001,Solar Solutions,West,Retailer,Cashback,286897.33,36,2545.7,-1.12,16.18,High,True,4.93
P1001,Solar Solutions,North,Wholesaler,Cashback,377372.08,489,46090.35,40.94,14.52,Medium,True,2.04
P1001,Solar Solutions,North,Distributor,Cashback,307951.13,307,43726.76,49.37,14.55,Low,True,2.15
P1002,Solar Solutions,South,Retailer,Cashback,244205.15,445,22150.19,28.57,17.3,Medium,False,1.49
P1001,Solar Solutions,East,Wholesaler,Cashback,261350.25,392,20877.03,3.7,8.56,Medium,True,2.26
P1003,Solar Solutions,South,Retailer,Cashback,163505.94,146,30720.6,15.99,11.25,High,False,4.15
P1001,Solar Solutions,West,Retailer,Cashback,293204.32,168,34621.83,14.29,18.16,Low,False,1.95
P1001,Solar Solutions,South,Retailer,Cashback,137478.03,57,25019.91,40.09,19.8,Low,True,3.59
P1001,Solar Solutions,East,Wholesaler,Cashback,220446.4,292,37386.83,25.05,13.6,High,False,3.85
P1001,Solar Solutions,West,Distributor,Cashback,178801.67,77,21977.33,-2.72,17.34,High,True,1.66
P1002,Solar Solutions,West,Distributor,Cashback,151870.38,18,2772.12,39.82,2.57,Low,False,3.01
P1002,Solar Solutions,South,Distributor,Cashback,399545.71,425,5952.64,-7.77,1.73,Low,True,2.98
P1002,Solar Solutions,South,Retailer,Cashback,381619.43,366,17430.89,43.83,16.12,High,False,2.83
P1002,Solar Solutions,West,Wholesaler,Cashback,122115.29,484,4420.08,49.9,19.76,Low,False,1.82
P1002,Solar Solutions,East,Distributor,Cashback,259833.51,459,32941.82,47.29,19.33,Low,False,2.98
P1001,Solar Solutions,South,Distributor,Cashback,433323.15,232,48798.89,19.51,18.14,Medium,False,3.2
P1003,Solar Solutions,North,Retailer,Cashback,180696.76,105,29997.2,17.4,17.81,Low,False,2.47
P1003,Solar Solutions,North,Distributor,Cashback,86514.15,164,32072.36,1.93,10.85,High,True,1.03
P1003,Solar Solutions,North,Distributor,Cashback,478652.96,10,36173.53,49.85,3.06,Low,True,1.33
P1002,Solar Solutions,West,Distributor,Cashback,41206.39,78,28034.93,20.05,0.1,High,False,4.38
P1001,Solar Solutions,West,Retailer,Cashback,156808.87,236,12913.7,3.08,7.12,Medium,False,4.01
P1003,Solar Solutions,South,Wholesaler,Cashback,265175.09,396,41901.53,41.91,5.52,Medium,False,4.55
P1003,Solar Solutions,East,Retailer,Cashback,339068.12,234,15702.11,27.51,17.72,Low,False,3.61
P1002,Solar Solutions,North,Wholesaler,Cashback,49521.06,383,18059.49,10.92,1.16,Medium,False,3.64
P1003,Solar Solutions,East,Distributor,Cashback,70534.09,110,24394.12,-9.83,14.02,Medium,True,1.3
P1003,Solar Solutions,West,Distributor,Cashback,191828.69,439,34623.29,38.62,11.12,High,False,4.82
P1003,Solar Solutions,East,Distributor,Cashback,396330.74,346,15366.97,12.21,9.94,High,True,2.76
P1003,Solar Solutions,East,Wholesaler,Cashback,19750.75,289,10539.35,21.21,7.04,High,False,1.86
P1001,Solar Solutions,West,Wholesaler,Cashback,109083.42,335,25516.11,11.48,9.91,Medium,True,3.41
P1001,Solar Solutions,East,Distributor,Cashback,132886.26,474,12980.38,10.7,0.13,High,True,4.26
P1002,Solar Solutions,East,Distributor,Cashback,113048.48,185,30107.2,-3.8,18.96,Low,True,2.09
P1003,Solar Solutions,East,Distributor,Cashback,24706.76,125,33632.9,46.9,14.62,Low,True,3.95
P1002,Solar Solutions,North,Distributor,Cashback,473327.57,271,6790.81,35.36,10.14,High,False,3.01
P1002,Solar Solutions,South,Retailer,Cashback,212403.23,332,18019.22,49.43,19.65,Medium,True,4.14
P1001,Solar Solutions,West,Retailer,Cashback,147043.76,328,41085.6,43.87,19.14,Medium,False,3.14
P1002,Solar Solutions,East,Distributor,Cashback,261538.02,263,38724.34,25.26,8.86,High,True,3.08
P1003,Solar Solutions,North,Distributor,Cashback,179801.21,385,49585.17,-4.51,14.78,High,True,2.43
P1002,Solar Solutions,West,Distributor,Cashback,195913.77,63,48214.92,42.32,12.11,High,False,1.93
P1002,Solar Solutions,North,Distributor,Cashback,459532.3,365,49854.28,3.33,19.53,Low,False,2.42
P1002,Solar Solutions,South,Wholesaler,Cashback,36744.32,176,46945.93,16.78,17.45,Low,True,2.47
P1002,Solar Solutions,East,Retailer,Cashback,42024.63,87,26474.31,1.86,7.38,Medium,False,2.55
P1003,Solar Solutions,South,Wholesaler,Cashback,258476.79,33,44389.59,4.21,4.9,Medium,False,3.8
P1002,Solar Solutions,West,Retailer,Cashback,313327.95,309,41299.64,13.18,9.56,High,True,2.96
P1001,Solar Solutions,South,Wholesaler,Cashback,252384.61,315,24345.26,-0.85,17.92,Low,True,1.46
P1002,Solar Solutions,West,Wholesaler,Cashback,26261.62,143,19918.44,-7.09,13.53,Medium,True,3.27
P1003,Solar Solutions,South,Retailer,Cashback,97293.77,338,11440.84,42.13,14.43,High,True,2.48
P1001,Solar Solutions,East,Retailer,Cashback,82076.95,390,33158.87,17.03,7.58,Medium,False,3.85
P1003,Solar Solutions,North,Distributor,Cashback,59342.07,103,42800.24,-6.75,5.18,Low,False,1.22
P1001,Solar Solutions,North,Retailer,Cashback,426183.78,269,21682.37,-3.19,13.83,Low,False,1.54
P1001,Solar Solutions,East,Retailer,Cashback,126159.57,389,19955.09,48.76,0.27,High,False,2.49
P1001,Solar Solutions,South,Retailer,Cashback,228421.29,58,16511.31,13.54,4.26,High,True,3.78
P1003,Solar Solutions,East,Retailer,Cashback,251883.76,211,29749.74,48.88,6.26,Low,True,3.27
P1003,Solar Solutions,North,Retailer,Cashback,135591.54,379,34359.64,17.07,13.75,High,False,3.98
P1001,Solar Solutions,West,Wholesaler,Cashback,225099.38,260,44631.46,18.33,5.29,Medium,False,4.89
P1003,Solar Solutions,South,Distributor,Cashback,122668.78,47,41598.13,6.23,3.88,Medium,True,1.11
P1003,Solar Solutions,South,Retailer,Cashback,265217.07,21,36003.12,27.69,6.8,Low,False,1.31
P1001,Solar Solutions,West,Retailer,Cashback,462132.18,441,12629.61,-8.74,12.51,Medium,True,1.53
P1001,Solar Solutions,West,Retailer,Cashback,321040.51,85,17502.65,3.96,13.22,Medium,False,3.8
P1003,Solar Solutions,West,Wholesaler,Cashback,130125.08,410,33926.47,-2.18,18.52,High,False,4.73
P1003,Solar Solutions,South,Retailer,Cashback,458655.57,133,5370.01,5.49,13.45,High,True,4.11
P1003,Solar Solutions,West,Wholesaler,Cashback,357177.5,304,35875.87,26.66,2.78,High,False,4.57
P1002,Solar Solutions,East,Retailer,Cashback,145156.59,89,35326.58,34.13,5.71,High,True,2.47
P1002,Solar Solutions,North,Distributor,Cashback,70154.69,198,47227.21,1.93,1.17,High,True,2.43
P1001,Solar Solutions,North,Distributor,Cashback,17958.61,242,33449.06,-4.72,2.36,Low,False,2.11
P1002,Solar Solutions,East,Distributor,Cashback,108139.19,201,7880.61,3.7,6.37,High,True,3.83
P1001,Solar Solutions,West,Wholesaler,Cashback,207839.21,244,31418.62,6.87,9.82,Low,False,1.31
P1003,Solar Solutions,West,Wholesaler,Cashback,449544.24,432,28390.04,26.21,11.02,Low,True,1.37
P1003,Solar Solutions,South,Retailer,Cashback,79531.7,271,2145.64,16.98,2.22,High,True,2.0
P1002,Solar Solutions,West,Distributor,Cashback,446051.91,130,37537.54,-5.66,10.25,Medium,True,2.56
P1002,Solar Solutions,East,Retailer,Cashback,205171.22,46,41289.24,36.15,5.81,Medium,True,2.49
P1002,Solar Solutions,West,Distributor,Cashback,52215.93,177,12572.49,35.47,17.48,High,True,3.96
P1003,Solar Solutions,West,Distributor,Cashback,377786.71,495,49895.47,36.66,7.32,High,False,3.17
P1003,Solar Solutions,East,Wholesaler,Cashback,390512.76,340,24027.19,-6.17,10.27,Low,False,1.16
P1001,Solar Solutions,East,Retailer,Cashback,19075.17,435,13023.55,49.41,9.92,High,False,3.62
P1003,Solar Solutions,South,Retailer,Cashback,471622.24,62,20816.53,-5.33,15.47,Medium,False,2.7
P1002,Solar Solutions,North,Wholesaler,Cashback,339001.33,30,45476.03,3.33,0.37,Low,True,4.57
P1003,Solar Solutions,East,Distributor,Cashback,169470.96,419,18422.28,8.94,11.93,High,False,3.05
P1002,Solar Solutions,West,Retailer,Cashback,128278.87,49,5475.27,25.3,5.86,Medium,True,2.32
P1001,Solar Solutions,East,Retailer,Cashback,349240.81,494,21330.91,42.55,6.65,Medium,True,1.08
P1003,Solar Solutions,East,Distributor,Cashback,145108.13,441,11690.69,45.88,15.71,High,True,4.8
P1002,Solar Solutions,South,Distributor,Cashback,483820.86,461,26632.05,-6.2,15.13,Medium,True,3.4
P1001,Solar Solutions,North,Distributor,Cashback,67168.57,280,18373.52,20.58,14.85,High,False,3.16
P1003,Solar Solutions,South,Retailer,Cashback,113757.32,389,14945.37,40.04,19.54,Low,True,3.66
P1003,Solar Solutions,South,Distributor,Cashback,288571.36,120,12312.59,-0.09,19.75,High,True,4.44
P1001,Solar Solutions,West,Distributor,Cashback,129659.87,120,12317.06,41.89,5.19,Low,False,1.66
P1003,Solar Solutions,South,Distributor,Cashback,114624.33,282,39511.6,-4.52,12.08,High,True,3.69
P1003,Solar Solutions,East,Retailer,Cashback,142324.91,399,12630.87,21.7,8.49,Low,True,1.89
P1001,Solar Solutions,West,Wholesaler,Cashback,76709.74,211,19668.48,39.95,4.42,Low,True,3.36
P1001,Solar Solutions,East,Wholesaler,Cashback,449110.03,12,10846.14,-4.29,11.93,Low,False,1.31
P1002,Solar Solutions,West,Wholesaler,Cashback,341777.74,476,34874.53,41.4,12.48,High,False,3.62
P1001,Solar Solutions,East,Wholesaler,Cashback,388418.63,310,25940.18,42.69,10.09,Medium,True,1.06
P1001,Solar Solutions,West,Retailer,Cashback,399818.1,477,11749.56,13.94,16.65,Medium,False,1.77
P1003,Solar Solutions,North,Retailer,Cashback,287095.3,213,7791.77,29.35,8.15,High,True,2.58
P1001,Solar Solutions,North,Wholesaler,Cashback,406209.97,132,31697.71,48.72,10.15,High,True,1.43
P1003,Solar Solutions,East,Retailer,Cashback,77426.86,239,44068.8,-0.52,7.55,Medium,True,1.42
P1001,Solar Solutions,West,Retailer,Cashback,459026.63,140,9925.55,18.53,19.02,High,True,4.0
P1001,Solar Solutions,South,Distributor,Cashback,152917.98,237,47069.26,48.73,12.41,High,True,2.89
P1002,Solar Solutions,East,Wholesaler,Cashback,112091.17,84,49194.73,0.66,17.58,Low,False,3.33
P1003,Solar Solutions,East,Distributor,Cashback,186281.22,412,44482.1,-3.29,0.25,High,True,4.89
P1002,Solar Solutions,West,Wholesaler,Cashback,247697.07,255,42306.3,36.08,10.41,High,False,1.95
P1001,Solar Solutions,West,Retailer,Cashback,373557.44,486,9025.29,19.24,18.06,High,False,3.6
P1001,Solar Solutions,East,Distributor,Cashback,444989.94,28,27328.47,22.81,3.01,Medium,False,1.39
P1001,Solar Solutions,West,Wholesaler,Cashback,219563.07,321,3547.33,-0.02,17.92,Low,True,1.39
P1003,Solar Solutions,South,Wholesaler,Cashback,93363.67,338,27091.42,26.76,5.87,Medium,True,1.71
P1001,Solar Solutions,North,Retailer,Cashback,38591.17,191,46266.93,5.11,0.2,Medium,False,4.05
P1003,Solar Solutions,West,Distributor,Cashback,477477.37,58,37465.43,0.17,18.62,Low,False,2.27
P1002,Solar Solutions,South,Retailer,Cashback,265619.86,466,27148.93,6.9,13.23,Low,True,2.23
P1002,Solar Solutions,North,Distributor,Cashback,293299.19,95,28353.02,46.66,19.22,Low,True,1.11
P1001,Solar Solutions,North,Distributor,Cashback,410460.45,404,44090.7,16.12,2.36,Medium,False,1.77
P1001,Solar Solutions,North,Distributor,Cashback,336392.08,301,45580.22,47.99,11.05,Medium,False,2.61
P1002,Solar Solutions,East,Wholesaler,Cashback,133496.5,274,9858.44,35.31,6.47,Medium,True,4.56
P1001,Solar Solutions,North,Wholesaler,Cashback,310515.63,97,4222.78,20.3,1.85,Low,False,1.35
P1002,Solar Solutions,East,Distributor,Cashback,475961.79,371,24098.11,46.46,10.72,Low,False,2.65
P1003,Solar Solutions,East,Distributor,Cashback,191823.22,298,29811.26,13.79,3.75,Low,True,2.28
P1001,Solar Solutions,South,Distributor,Cashback,463277.83,172,37116.37,39.66,13.84,Medium,True,2.07
P1002,Solar Solutions,West,Retailer,Cashback,280903.74,345,8318.89,28.59,9.23,Low,True,1.25
P1003,Solar Solutions,East,Retailer,Cashback,93965.79,451,37497.3,30.73,2.96,High,False,1.95
P1003,Solar Solutions,South,Distributor,Cashback,45292.38,403,18953.36,22.09,14.19,High,False,1.91
P1001,Solar Solutions,North,Distributor,Cashback,136121.12,236,30657.38,38.92,17.91,Medium,False,2.28
P1002,Solar Solutions,North,Distributor,Cashback,18449.02,488,38497.12,2.35,14.69,Medium,False,1.05
P1003,Solar Solutions,South,Distributor,Cashback,446584.96,119,29079.28,21.93,9.4,Low,True,1.34
P1003,Solar Solutions,East,Distributor,Cashback,244136.81,391,11085.13,21.24,11.17,Low,True,4.23
P1002,Solar Solutions,West,Wholesaler,Cashback,379062.75,186,13376.97,39.09,7.95,Low,True,1.42
P1002,Solar Solutions,East,Distributor,Cashback,491019.31,40,49458.62,19.83,15.03,Medium,False,2.77
P1001,Solar Solutions,South,Wholesaler,Cashback,30413.22,208,20916.29,29.19,9.33,Medium,False,3.33
P1002,Solar Solutions,South,Distributor,Cashback,53065.38,319,21772.1,-2.56,14.59,Medium,False,2.53
P1003,Solar Solutions,East,Wholesaler,Cashback,435978.15,19,41914.98,42.35,12.61,Medium,False,2.94
P1002,Solar Solutions,South,Distributor,Cashback,126921.38,405,49029.91,-6.08,10.34,Medium,False,2.13
P1002,Solar Solutions,East,Retailer,Cashback,69505.98,306,33083.0,45.67,7.58,Low,False,3.15
P1002,Solar Solutions,North,Wholesaler,Cashback,125617.13,129,2079.61,4.78,19.58,Medium,True,3.46
P1003,Solar Solutions,North,Wholesaler,Cashback,255117.37,120,26072.15,18.7,16.31,Medium,False,4.75
P1003,Solar Solutions,East,Retailer,Cashback,311956.58,388,35017.86,-0.72,16.5,High,False,1.59
